Domain	Status	Genome	Gene Count	
B	F	Mycobacterium tuberculosis Haarlem3/NITR202	2	
B	P	Clostridium botulinum SU0994	1	
B	P	Frankineae sp. MT45	3	
B	P	Corynebacterium sp. KPL1855	1	
B	P	Mycobacterium tuberculosis TKK-01-0020	3	
B	P	Thermodesulforhabdus norvegica DSM 9990	1	
B	P	Klebsiella pneumoniae MRSN6920	2	
B	P	Bacillus sp. YR331	1	
B	P	Bacteriovorax-21 (UID3187)	2	
B	P	Staphylococcus epidermidis 5a02	1	
B	P	Mycobacterium bovis Bz 31150	3	
B	P	Geodermatophilus luedemannii DSM 45219	3	
B	P	Mycobacterium tuberculosis TKK_04_0118	3	
B	P	Anaerolineae bacterium SG8_19	1	
B	P	Propionispora sp. Iso2/2	1	
B	P	Nitrosomonas oligotropha Nm76	1	
B	F	Listeria monocytogenes WSLC 1018	2	
B	P	Virgibacillus massiliensis Vm-5	1	
B	P	Mycobacterium tuberculosis KT-0042	3	
B	P	Phycicoccus dokdonensis DSM 22329	3	
B	P	Escherichia coli KOEGE 68 (182a)	1	
B	P	Mycobacterium tuberculosis 1500283	3	
B	P	Lentzea violacea DSM 44796	3	
B	P	Mycobacterium tuberculosis 302258	3	
B	D	Moorea producens-heterotrophic bacteria co-culture from Jamaica (Final Draft of Linear Chromosome and 2 Linear Plasmid Scaffolds)	2	
B	P	Dechloromonas sp. EBPR_Bin_94	2	
B	P	Escherichia coli HVH 133 (4-4466519)	1	
B	P	Mycobacterium tuberculosis 2094HD	3	
B	P	Mycobacterium tuberculosis KT-0005	3	
B	P	Clostridium cavendishii DSM 21758	3	
B	F	Fusobacterium nucleatum animalis ChDC F315	2	
B	P	Salmonella enterica enterica serovar Tennessee 50260	1	
B	F	Bacillus cereus FORC_005	1	
B	P	Providencia alcalifaciens 205/92	1	
B	P	Mycobacterium tuberculosis M1459	3	
B	P	Aeromonas veronii AER397	1	
B	D	Composite genome from Trout Bog Epilimnion pan-assembly TBepi.metabat.911	2	
B	P	Salmonella enterica enterica sv. Agona 61.O.08	1	
B	P	Klebsiella pneumoniae UHKPC01	2	
B	P	Mycobacterium tuberculosis TBR56	3	
B	D	Bacillus thuringiensis GOE5 (BtGoe5)	1	
B	P	Desulfospira joergensenii DSM 10085	1	
B	P	Mycobacterium tuberculosis KT-0089	3	
B	P	Nocardioides sp. Root151	3	
B	P	Alcanivorax dieselolei KS-293	1	
B	P	Mycobacterium tuberculosis M1475	3	
B	P	Mycobacterium bovis BCG Frappier	3	
B	P	Staphylococcus epidermidis NIH06004	1	
B	P	Nocardia vaccinii NBRC 15922	4	
B	P	Mycobacterium tuberculosis TKK_03_0063	3	
B	P	Lactococcus lactis lactis K337	1	
B	P	Pelosinus fermentans A11	2	
B	P	Rhodococcus rhodochrous ATCC 17895 (GeneBank data)	4	
B	P	Klebsiella pneumoniae CHS130	2	
B	P	Mycobacterium tuberculosis PanR0404	3	
B	P	Mycobacterium kansasii SMC1	3	
B	P	Leptolyngbya boryana PCC 6306	3	
B	D	Bacillus weihenstephanensis GOE2 (BwGoe2)	2	
B	P	Klebsiella pneumoniae BIDMC88	2	
B	P	Dolosigranulum pigrum ATCC 51524	1	
B	P	Bacillus cereus 03BB108	1	
B	P	Mycobacterium tuberculosis NRITLD47	3	
B	P	Escherichia coli OLC-1555	1	
B	P	Escherichia coli 50639799	1	
B	P	Mycobacterium tuberculosis C00401055	2	
B	P	Halobacillus kuroshimensis DSM 18393	2	
B	P	Synechococcus leopoliensis UTEX 625a	1	
B	P	Mycobacterium tuberculosis K00201415	3	
B	P	Salinispora arenicola CNT800	2	
B	P	Mycobacterium tuberculosis MAL010075	3	
B	P	Salmonella enterica enterica serovar Senftenberg 50264	1	
B	F	Mycobacterium tuberculosis UT205	2	
B	P	Mycobacterium tuberculosis TKK_04_0097	3	
B	P	Pseudomonas aeruginosa Hex1T	1	
B	P	Pseudomonas linyingensis LMG 25967	1	
B	P	Mycobacterium tuberculosis 201113	3	
B	P	Cronobacter sakazakii 696	1	
B	P	Megasphaera elsdenii DSM 20460	1	
B	P	Mycobacterium tuberculosis TRUG0057	3	
B	P	Nocardia vinacea NBRC 16497	3	
B	D	Chloroflexi bacterium RBG_16_54_11	1	
B	P	Mycobacterium tuberculosis M2211	3	
B	P	Escherichia coli BIDMC 6	1	
B	P	Crocosphaera watsonii WH 8501	2	
B	P	Mycobacterium tuberculosis KT-0047	3	
B	P	Clostridium tetani VI/1, ATCC 454	1	
B	D	Burkholderiales bacterium GWA2_64_37	1	
B	P	Streptomyces sp. Root1304	3	
B	P	Mycobacterium tuberculosis TB_RSA98	3	
B	P	Streptomyces sp. DpondAA-F4	3	
B	P	Mycobacterium tuberculosis TB_RSA96	3	
B	P	Salinispora pacifica CNY646	2	
B	P	Calescamantes bacterium JGI MDM2 SSWTFF-2-E14 (contamination screened)	2	
B	P	Mycobacterium tuberculosis TB_RSA69	3	
B	P	Staphylococcus warneri SA10	1	
B	P	Mycobacterium tuberculosis TRUG0092	3	
B	P	Streptomyces prasinopilosus NRRL B-2711	3	
B	P	Mycobacterium africanum MAL010100	3	
B	D	Clostridium saccharobutylicum NCP 200 (CLOSC)	1	
B	P	Bacillus cereus VDM034	1	
B	P	Mycobacterium tuberculosis TB_RSA135	3	
B	P	Mycobacterium abscessus UC95	3	
B	P	Klebsiella pneumoniae MGH116	1	
B	P	Gordonia hirsuta K718a, DSM 44140	3	
B	P	Enterobacter sp. Bisph1	2	
B	P	Streptomyces sp. DpondAA-D4	3	
B	P	Bacillus cereus 95/8201	3	
B	P	Nitrosomonas sp. Nm120	1	
B	P	Aeromonas sp. ZOR0001	2	
B	P	Mycobacterium avium hominissuis A5	3	
B	P	Salinispora arenicola CNT859	2	
B	P	Mycobacterium tuberculosis TB_RSA14	3	
B	P	Streptomyces sp. CNS654	3	
B	P	Propionibacterium freudenreichii CIRM-BIA 456	2	
B	P	Staphylococcus hominis H69	1	
B	P	Mycobacterium tuberculosis M1914	3	
B	P	Lactococcus lactis lactis K231	1	
B	P	Mycobacterium tuberculosis C53_20899	3	
B	P	Exiguobacterium sp. ZOR0005 (Draft1)	1	
B	P	Salmonella enterica enterica sv. Stanley ATCC 7308	1	
B	P	Kitasatospora griseola MF730-N6	3	
B	P	Streptomyces sp. DvalAA-14	2	
B	F	Serratia marcescens CAV1492	2	
B	D	Trichodesmium erythraeum IMS101	3	
B	F	Nitrosomonas sp. AL212	1	
B	P	Streptomyces acidiscabies 84-104	3	
B	P	Mycobacterium tuberculosis TRUG0004	3	
B	P	Salmonella enterica NGUA-1_S1	1	
B	F	Chlorobium chlorochromatii CaD3	5	
B	P	Mycobacterium tuberculosis TKK_03_0101	3	
B	P	Streptococcus agalactiae CZ-NI-002	1	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN001088	2	
B	P	Tsukamurella pulmonis DSM 44142	3	
B	D	Salinispora arenicola CNY230	2	
B	P	Mycobacterium tuberculosis TKK-01-0037	3	
B	P	Mycobacterium tuberculosis PanR0301	3	
B	F	Pseudomonas aeruginosa F30658	1	
B	P	Enterococcus avium ATCC 14025	1	
B	P	Bacillus sp. L_1B0_8	1	
B	P	Pseudomonas stutzeri ZoBell 632, ATCC 14405	1	
B	D	vadin BA26 190_F2 (unscreened)	1	
B	F	Mycobacterium tuberculosis I0004241-1	3	
B	P	Desulfobacterium vacuolatum DSM 3385	1	
B	P	Mycobacterium tuberculosis MAL020138	3	
B	P	Bacillus cereus RU36C	1	
B	F	Klebsiella pneumoniae pneumoniae MGH78578	1	
B	P	Mycobacterium tuberculosis XTB13-249	3	
B	F	Mycobacterium chelonae CCUG 47445	3	
B	P	Salinispora pacifica CNR510	2	
B	P	Mycobacterium tuberculosis KT-0140	3	
B	P	Mycobacterium tuberculosis KT-0080	3	
B	F	Mycobacterium smegmatis NCTC8159	3	
B	D	Sideroxydans sp. GWF2_59_14	1	
B	P	Mycobacterium tuberculosis XTB13-278	3	
B	P	Aeromonas veronii TTU2014-134AME	1	
B	F	Chroococcidiopsis thermalis PCC 7203	3	
B	P	Klebsiella pneumoniae BWH 47	2	
B	P	Mycobacterium xenopi 4042	2	
B	P	Latescibacteria bacterium SCGC AAA252-B13 (contamination screened) (SAK_001_32)	1	
B	P	Streptococcus agalactiae CZ-NI-014	1	
B	P	Desulfotomaculum arcticum DSM 17038	1	
B	P	Mycobacterium avium paratuberculosis 10-5975	1	
B	P	Paenibacillus methanoliterens BL24	1	
B	P	Klebsiella pneumoniae UCI91	2	
B	F	Bacillus sp. 1NLA3E	1	
B	P	Deltaproteobacteria bacterium RIFCSPLOWO2_02_56_12	1	
B	P	Mycobacterium tuberculosis XTB13-135	3	
B	P	Streptomyces sp. CNQ865	3	
B	P	Rhodopirellula lusitana DSM 25457	1	
B	P	Mycobacterium tuberculosis TKK_02_0033	3	
B	P	Cellulomonas sp. Root485	1	
B	P	Klebsiella quasipneumoniae similipneumoniae KP-Z4175	2	
B	P	Alteribacillus persepolensis DSM 21632	2	
B	P	Mycobacterium tuberculosis TKK_04_0112	3	
B	P	Mycobacterium tuberculosis MAL010086	3	
B	P	Micromonospora viridifaciens DSM 43909	2	
B	P	Bacillus cereus LCT-BC25	1	
B	P	Clostridium cellobioparum ATCC 15832	2	
B	P	Klebsiella pneumoniae CHS87	2	
B	P	Bacteroides sp. 4_3_47FAA	1	
B	P	Bacillus massiliosenegalensis JC6	4	
B	P	Actinoplanes utahensis NRRL 12052	2	
B	P	Mycobacterium tuberculosis TKK_04_0105	3	
B	D	Paenibacillus sp. 445MF	3	
B	P	Salmonella enterica NGUA-21_S9	1	
B	P	Microcystis aeruginosa PCC 9432	3	
B	D	Deltaproteobacteria bacterium RBG_16_54_11	1	
B	P	Myxococcus xanthus DZ2	6	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000958	2	
B	F	Hydrogenobaculum sp. Y04AAS1	1	
B	P	Bdellovibrionales bacterium RIFOXYD1_FULL_39_84	2	
B	P	Staphylococcus haemolyticus C10F	1	
B	P	Streptomyces sp. CNY243	3	
B	P	Mycobacterium tuberculosis M1734	3	
B	P	Escherichia coli KTE177	1	
B	P	Mycobacterium tuberculosis FJ05194	3	
B	P	Acidovorax-69x (UID4105)	1	
B	P	Mycobacterium tuberculosis PanR0317	3	
B	P	Bacillus sp. MB2021	1	
B	P	Streptomyces bottropensis ATCC 25435	3	
B	P	Klebsiella pneumoniae CHS124	2	
B	F	Salmonella enterica enterica sv. Typhimurium SO4698-09	2	
B	P	Acidovorax sp. 59	1	
B	F	Hydrogenophaga sp. LPB0072	1	
B	P	Bacillus cereus RIVM BC 964	1	
B	P	Clostridium homopropionicum DSM 5847	3	
B	P	Mycobacterium tuberculosis XTB13-169	3	
B	P	Alkalibacterium thalassium DSM 19181	1	
B	P	Blastococcus desertis DSM 46838	3	
B	P	Mycobacterium tuberculosis 10217	3	
B	P	Burkholderiales bacterium RIFCSPHIGHO2_02_FULL_66_10	1	
B	P	Bacillus cereus ISP2954	1	
B	P	Paenibacillus sophorae CGMCC 1.10238	1	
B	P	Klebsiella pneumoniae M098441	2	
B	P	Mycobacterium avium avium 11-4751	2	
B	F	Cedecea neteri SSMD04	1	
B	P	Mycobacterium tuberculosis MD14002	3	
B	P	Mycobacterium abscessus PAP118	3	
B	P	Streptomyces scabiei NRRL B-16523	3	
B	P	Klebsiella pneumoniae CHS 26	2	
B	D	Elusimicrobia bacterium GWC2_65_9	1	
B	P	Mycobacterium tuberculosis TB_RSA59	3	
B	P	Candidatus Kryptonium thompsoni JGI-7 (unscreened)	1	
B	F	Pseudomonas fluorescens L111	1	
B	P	Isoptericola jiangsuensis DSM 21863	1	
B	P	Gallionellales bacterium RIFOXYD12_FULL_53_10	1	
B	P	Mycobacterium abscessus MAB_082312_2273	3	
B	P	Mycobacterium tuberculosis XTB13-114	3	
B	P	Citrobacter freundii RLS1	2	
B	P	Mycobacterium abscessus 5S-0708	3	
B	F	Desulfatibacillum alkenivorans AK-01 (Desulfatibacillum alkenivorans AK-01)	3	
B	P	Clostridium purinilyticum DSM 1384	2	
B	P	Microcystis sp. T1-4	3	
B	P	Propionibacterium sp. KPL1852	1	
B	P	Salmonella enterica enterica sv. Newport 36799	1	
B	P	Bifidobacterium subtile LMG 11597	1	
B	F	Mycobacterium abscessus bolletii INCQS 00594	3	
B	P	Desulfitobacterium hafniense DH	1	
B	P	Yersinia frederiksenii 28/85	1	
B	P	Clostridium tetani ATCC 19406	1	
B	P	Escherichia coli UMEA 3148-1	1	
B	P	Mycobacterium tuberculosis 1755BN	3	
B	P	Mycobacterium tuberculosis KT-0110	3	
B	P	Polaribacter irgensii 23-P	1	
B	P	Salinispora pacifica CNH732	2	
B	P	Klebsiella pneumoniae UCI81	2	
B	P	Desulfacinum infernum DSM 9756	1	
B	P	Mycobacterium tuberculosis H2760	3	
B	P	Dermatophilus congolensis DSM 44180	1	
B	P	Micromonospora sp. CNB394	2	
B	F	Bacillus cereus FM1 ((phylogroup III-12))	1	
B	P	Mycobacterium tuberculosis N00302086	3	
B	P	Aeromonas veronii TTU2014-131ASC	1	
B	P	Pseudospirillum bacterium JGI 01_E16 (contamination screened)	1	
B	P	Gemm-3 bacterium JGI 053 (unscreened)	1	
B	P	Candidatus Kryptonium thompsoni JGI-15 (unscreened)	1	
B	P	Salmonella enterica enterica sv. Agona 33.A.05	1	
B	P	Staphylococcus epidermidis VCU107	1	
B	F	Lactococcus lactis cremoris MG1363	1	
B	P	Chitinilyticum litopenaei DSM 21440	1	
B	P	Klebsiella pneumoniae pneumoniae KPNIH10	1	
B	P	Mycobacterium tuberculosis NRITLD49	3	
B	P	Mycobacterium tuberculosis A70490	3	
B	P	Mycobacterium tuberculosis INS_XDR	3	
B	P	Mycobacterium abscessus PAP019	3	
B	P	Aeromonas hydrophila 259	1	
B	P	Calescamantes bacterium JGI MDM2 SSWsed-3-M4 (unscreened)	1	
B	P	Bacteroides sp. 1_1_6	1	
B	P	Salinispora arenicola CNY234	2	
B	P	Salmonella enterica enterica sv. Newport WA_14900	1	
B	P	Mycobacterium abscessus PAP_CF_031d	3	
B	P	Mycobacterium abscessus PAP116	3	
B	P	Klebsiella pneumoniae GN8	3	
B	P	Mycobacterium tuberculosis TB_RSA78	3	
B	P	Salmonella enterica NGUA-30_S6	1	
B	P	Geodermatophilus africanus DSM 45422	3	
B	P	Azotobacter beijerinckii DSM 282	1	
B	P	Mycobacterium tuberculosis 401325	3	
B	P	Nocardioides sp. Root240	3	
B	P	Clostridium beijerinckii HUN142	1	
B	P	Chlorogloeopsis fritschii PCC 9212	3	
B	P	Mycobacterium tuberculosis EE0506784	3	
B	P	Mycobacterium tuberculosis BTB07-283	3	
B	P	Mycobacterium tuberculosis A70196	3	
B	P	Mycobacterium avium avium ATCC 25291	3	
B	P	Mycobacterium tuberculosis TKK_05MA_0020	3	
B	F	Salinibacter ruber M31, DSM 13855	1	
B	P	Mycobacterium tuberculosis K00200539	3	
B	P	Escherichia coli BIDMC101	1	
B	P	Mycobacterium tuberculosis MD17748	3	
B	P	Idiomarina salinarum ISL-52	1	
B	P	Clostridium botulinum SU0801	1	
B	P	Mycobacterium abscessus PAP_CF_024h	3	
B	P	Yersinia enterocolitica YE41/03	2	
B	P	Mycobacterium tuberculosis TKK_03_0106	3	
B	P	Salisediminibacterium halotolerans CGMCC 1.7654	1	
B	P	Mycobacterium kansasii 662	3	
B	P	Mycobacterium tuberculosis TKK_05SA_0020	3	
B	P	Arthrobacter sp. EPSL27	1	
B	P	Jiangella sp. DSM 45060	2	
B	F	Providencia stuartii BE2467	1	
B	P	Bradyrhizobium japonicum USDA 135	1	
B	F	Mycobacterium tuberculosis CCDC5079	3	
B	P	Salmonella enterica NGUA-38_S2	1	
B	P	Paraburkholderia heleia NBRC 101817	1	
B	P	Pseudomonas monteilii GTC 10897	1	
B	P	Mycobacterium tuberculosis TKK_03_0027	3	
B	P	Bacillus mycoides M2E_15	1	
B	P	Mycobacterium tuberculosis TB_RSA182	3	
B	P	Salmonella enterica NGUA-37_S1	1	
B	P	Mycobacterium tuberculosis N09501026	3	
B	P	Escherichia coli G138	1	
B	F	Providencia stuartii 33672	1	
B	P	Mycobacterium tuberculosis SUMu006	3	
B	F	Bacillus thuringiensis konkukian sv. H34 97-27	1	
B	P	Aeromonas veronii TTU2014-115ASC	1	
B	P	Mycobacterium tuberculosis H1589	3	
B	P	Bacillus cereus AH1272	1	
B	P	Uncultured bacterium JGI M3C4D3-002-L21 (unscreened)	1	
B	F	Clostridium tyrobutyricum W428	1	
B	P	Mycobacterium xenopi 3993	1	
B	P	Psychrobacter sp. TB47	1	
B	P	Salmonella enterica enterica sv. Newport CVM 35188	1	
B	P	Bdellovibrionales bacterium RIFOXYB2_FULL_36_6	1	
B	P	Blastococcus bullaregi DSM 46842	3	
B	P	Staphylococcus epidermidis VCU037	1	
B	P	Clostridium sp. HMP27	1	
B	P	Enterobacter cloacae UCI 29	1	
B	P	Actinoplanes derwentensis DSM 43941	2	
B	P	Escherichia coli KTE204	1	
B	P	Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_40_36	2	
B	P	Mycobacterium tuberculosis TKK-01-0082	3	
B	P	Salinispora arenicola CNT857	2	
B	P	Bacteroides nordii JCM 12987	1	
B	P	Listeria innocua 9KSM	1	
B	P	Mycobacterium tuberculosis M2032	3	
B	F	Hydrogenobaculum sp. 3684 ((Finished QAed))	1	
B	P	Pseudomonas oleovorans LMG 2229	1	
B	D	Clostridium beijerinckii NCP260 (CLOBJ)	1	
B	P	Facklamia hominis CCUG 36813	1	
B	F	Mycobacterium chubuense NBB4	4	
B	P	Mycobacterium tuberculosis TKK_05SA_0043	3	
B	P	Mycobacterium avium paratuberculosis Pt145	3	
B	P	Mycobacterium tuberculosis TKK_04_0120	3	
B	P	Mycobacterium tuberculosis H1329	3	
B	P	Segetibacter koreensis DSM 18137	1	
B	P	Bacillus cereus AH1134	1	
B	D	Bacillus thuringiensis GOE06 (BtGoe6)	1	
B	P	Salmonella enterica enterica sv. Agona 10.A.05	1	
B	P	Klebsiella sp. NFIX37	1	
B	F	Moorea producens PAL-8-15-08-1	2	
B	P	Mycobacterium tuberculosis D00000071	3	
B	P	Escherichia coli 2-210-07_S1_C2	2	
B	P	Alphaproteobacteria bacterium RIFOXYD12_FULL_60_8	1	
B	P	Bacillus cereus 896_BCER	1	
B	P	Klebsiella pneumoniae LCT-KP289	2	
B	D	Clostridium felsineum 541 (CLFEL)	1	
B	P	Staphylococcus epidermidis NGS-ED-1117	1	
B	P	Staphylococcus epidermidis AG42	1	
B	P	Mycobacterium tuberculosis XTB13-096	3	
B	P	Aeromonas sanarellii LMG 24682	1	
B	P	Klebsiella oxytoca 10-5245	3	
B	P	Bacillus cereus BAG1X2-2	1	
B	P	Salinispora arenicola CNP193	2	
B	P	Mycobacterium tuberculosis NRITLD18	3	
B	P	Mycobacterium tuberculosis C2	3	
B	P	Mycobacterium tuberculosis N09900805	3	
B	P	Bifidobacterium subtile DSM 20096	1	
B	P	Microbispora sp. GMKU363 GMKU 363	3	
B	P	Streptomyces niveus NCIMB 11891	3	
B	P	Geodermatophilus limestoni DSM 46839	3	
B	P	Salinispora tropica CNY012	2	
B	P	Mycobacterium tuberculosis BTB07-254	3	
B	P	Mycobacterium tuberculosis TB_RSA174	3	
B	P	Bdellovibrionales bacterium RIFOXYB1_FULL_39_21	2	
B	P	Brevibacterium album DSM 18261	1	
B	P	Alcanivorax sp. sk2-jrc	1	
B	P	Mycobacterium tuberculosis MD17902	3	
B	P	Dietzia alimentaria 72	2	
B	P	Mycobacterium africanum MAL020185	3	
B	P	Streptomyces scabiei 95-18	2	
B	F	Burkholderia multivorans DDS 15A-1	1	
B	P	Mycobacterium conceptionense MLE	3	
B	P	Mycobacterium tuberculosis XTB13-145	3	
B	F	Yersinia enterocolitica 8081	1	
B	F	Synechocystis sp. GT-S, PCC 6803	2	
B	P	Aeromonas fluvialis LMG 24681	1	
B	P	Staphylococcus epidermidis VCU045	1	
B	P	Escherichia coli MC19	1	
B	P	Sinosporangium album CPCC 201354	1	
B	P	Mycobacterium tuberculosis PanR0707	3	
B	P	Mycobacterium tuberculosis TKK-01-0017	3	
B	P	Mycobacterium tuberculosis TKK-01-0061	3	
B	P	Syntrophus sp. RIFOXYC2_FULL_54_9	2	
B	F	Salmonella enterica enterica sv. Montevideo USDA-ARS-USMARC-1921	1	
B	P	Mycobacterium tuberculosis PanR0402	3	
B	P	Streptomyces toyocaensis NRRL 15009	3	
B	P	Clostridium sporogenes 87-0535	3	
B	P	Mycobacterium tuberculosis MAL020147	3	
B	P	Mycobacterium tuberculosis 301347	3	
B	P	Mycobacterium tuberculosis TKK_03_0115	3	
B	P	Gemmatimonadetes bacterium RIFCSPLOWO2_12_FULL_68_9	1	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000212	2	
B	D	Williamsia sp. 1135	4	
B	P	Caballeronia humi LMG 22934	1	
B	P	Mycobacterium tuberculosis J09500385	3	
B	P	Mycobacterium tuberculosis OFXR-10	3	
B	P	Mycobacterium tuberculosis 401391	3	
B	P	Burkholderiales bacterium RIFCSPLOWO2_02_FULL_66_35	1	
B	F	Cylindrospermum stagnale PCC 7417	2	
B	P	Klebsiella pneumoniae CHS176	2	
B	P	Staphylococcus epidermidis VCU028	1	
B	P	Mycobacterium tuberculosis TB_RSA03	3	
B	P	Mycobacterium tuberculosis TKK_04_0022	3	
B	P	Porphyromonas sp. 54572_COT.108	1	
B	P	Streptomyces emeiensis CGMCC 4.3504	3	
B	P	Mycobacterium tuberculosis BTB05-559	3	
B	D	Chloroflexi bacterium GWC2_49_37	3	
B	F	Mycobacterium sp. YC-RL4	4	
B	P	Mycobacterium tuberculosis M1418	3	
B	P	Frankia sp. DC12	3	
B	P	Gemmatimonadetes bacterium JGI 0000112-M07 (unscreened)	2	
B	P	Saccharomonospora sp. CNQ490	4	
B	F	Mycobacterium tuberculosis 0B222DS	3	
B	P	Vogesella sp. EB	1	
B	P	Rhodococcus fascians A73a	3	
B	F	Streptomyces bingchenggensis BCW-1	3	
B	P	Mycobacterium bovis BCG Phipps	3	
B	P	Mycobacterium abscessus PAP142	3	
B	P	Salinivibrio socompensis S10B	1	
B	P	Mycobacterium avium hominissuis MAHP-883	3	
B	P	Bacillus cereus RCH_BC3 (Abyss contigs Sep '10)	1	
B	P	Virgibacillus sp. CM-4	1	
B	P	Desulfobacterales bacterium RIFOXYA12_FULL_46_15	1	
B	P	Bacillus mycoides Rock1-4	1	
B	P	Mycobacterium avium 10-5581	3	
B	P	unclassified Actinobacteria Bin 19	1	
B	P	Mycobacterium abscessus 5S-0421	3	
B	P	Mycobacterium mageritense JR2009	3	
B	P	Mycobacterium tuberculosis TB_RSA148	3	
B	P	Mycobacterium tuberculosis Uganda 1	2	
B	P	Klebsiella pneumoniae S_99SGR	2	
B	P	Mycobacterium tuberculosis XTB13-146	3	
B	P	Clostridium tetani 184.08	1	
B	P	Staphylococcus epidermidis ET-024	1	
B	P	Klebsiella pneumoniae CHS162	1	
B	P	Natronincola peptidivorans DSM 18979	3	
B	P	Aeromonas hydrophila FDAARGOS_78	1	
B	P	Mycobacterium tuberculosis 302642	3	
B	P	Mycobacterium tuberculosis TKK_04_0044	3	
B	D	Bacteriovorax sp. BAL6	2	
B	D	Curvibacter sp. GWA2_63_95	1	
B	P	Verrucosispora sediminis CGMCC 4.3550	2	
B	P	Salmonella enterica enterica sv. Montevideo CT_02035327	1	
B	P	Burkholderiales-76 (UID4002)	2	
B	P	Klebsiella pneumoniae S_97SGR	2	
B	P	Aeromicrobium choanae 9H-4	2	
B	P	Mycobacterium tuberculosis KT-0026	3	
B	F	Actinoplanes sp. N902-109	2	
B	P	Microtetraspora fusca NBRC 13915	3	
B	P	Mycobacterium tuberculosis M990	3	
B	F	Sulfobacillus acidophilus TPY	2	
B	P	Plesiomonas shigelloides GN7	1	
B	P	Salmonella enterica enterica sv. Montevideo 507440-20	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.1542	1	
B	P	Clostridium hydrogeniformans DSM 21757	1	
B	P	Paraburkholderia bannensis NBRC 103871	1	
B	P	Citrobacter sp. A1	1	
B	P	Mycobacterium tuberculosis M1759	3	
B	P	Mycobacterium tuberculosis XTB13-204	3	
B	P	Klebsiella pneumoniae CHS 49	2	
B	P	Clostridium botulinum SU0635W	1	
B	P	Bacillus cereus PE8-121b	3	
B	P	Bacteriovorax sp. Seq25_V	2	
B	P	Klebsiella sp. NFIX25	1	
B	D	Moorea bouillonii PNG5-198	2	
B	P	Salmonella enterica enterica sv. Montevideo 495297-1	1	
B	P	Bacillus cereus JRS1	1	
B	P	Pseudomonas sp. NBRC 111125	1	
B	P	Escherichia coli 908522	1	
B	P	Mycobacterium tuberculosis XTB13-197	3	
B	P	Klebsiella pneumoniae CHS185	2	
B	P	Streptomyces yeochonensis CN732	3	
B	P	unclassified "LHC4-2-B" archaeon JGI MDM2 LHC4sed-1-M8 (unscreened)	3	
B	F	Campylobacter volucris LMG 24379	1	
B	D	Gordonia westfalica J30	3	
B	P	Aeromonas salmonicida achromogenes AS03	1	
B	F	Staphylococcus epidermidis 949_S8	1	
B	P	Mycobacterium tuberculosis M1932	3	
B	P	Streptomonospora alba YIM 90003	3	
B	P	Deltaproteobacteria bacterium RIFOXYB12_FULL_58_9	2	
B	P	Mycobacterium tuberculosis TKK_04_0061	3	
B	P	Mycobacterium heraklionense Davo	3	
B	P	Idiomarina zobellii KMM 231	1	
B	P	Mycobacterium tuberculosis T09800928	3	
B	P	Mycobacterium tuberculosis H6_12226	3	
B	P	Mycobacterium tuberculosis HM	3	
B	P	Bacillus cereus BAG4X12-1	1	
B	P	Bacillus cereus BAG2O-1	1	
B	P	Orenia metallireducens MSL47	2	
B	P	Treponema pedis isoM1220	2	
B	P	Mycobacterium tuberculosis 43-16836	3	
B	P	Mycobacterium brisbanense	3	
B	P	Salmonella enterica enterica sv. Agona SA-5	1	
B	P	Rhodococcus erythropolis SK121	4	
B	P	Oceanobacillus manasiensis S2	1	
B	P	Mycobacterium neoaurum ATCC 25795	3	
B	P	Modestobacter caceresii KNN45-2b	3	
B	F	Citrobacter amalonaticus FDAARGOS_165	3	
B	P	Bifidobacterium psychraerophilum DSM 22366	1	
B	P	Mycobacterium tuberculosis XTB13-228	3	
B	P	Streptomyces sp. Ncost-T6T-2b	3	
B	P	Prevotella oryzae DSM 17970	1	
B	P	Mycobacterium tuberculosis BTB04-001	3	
B	P	Streptacidiphilus rugosus AM-16	3	
B	F	Bacillus cereus B4264	1	
B	P	Bacillus weihenstephanensis FSL R5-860	2	
B	P	Mycobacterium tuberculosis MD16568	3	
B	F	Vagococcus teuberi DSM 21459	2	
B	P	Klebsiella pneumoniae CHS 45	2	
B	P	Mycobacterium tuberculosis H37RvMA	3	
B	P	Mycobacterium abscessus PAP049	3	
B	P	Klebsiella pneumoniae CHS99	2	
B	P	Actinotalea ferrariae CF5-4	2	
B	P	Lactobacillus uvarum DSM 19971	1	
B	F	Bacillus thuringiensis sv. Kurstaki HD 1	1	
B	P	Mycobacterium tuberculosis 6273	3	
B	P	Halomonas sp. S2151	1	
B	P	Klebsiella pneumoniae 7699	2	
B	F	Klebsiella pneumoniae MNCRE53	2	
B	P	Mycobacterium abscessus PAP100	3	
B	P	Staphylococcus epidermidis NIHLM018	1	
B	P	Citrobacter freundii ATCC 8090	2	
B	P	Idiomarina sp. A28L	1	
B	P	Brachybacterium phenoliresistens W13A50	1	
B	P	Streptomyces hygroscopicus ATCC 53653	3	
B	F	Chlorobaculum parvum DSM 263	6	
B	P	Mycobacterium tuberculosis TB_RSA29	3	
B	P	Geodermatophilus ramli DSM 46844	3	
