taxon_oid	Domain	Status	Study Name	Genome	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled	
649633039	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Desulfurobacterium thermolithotrophum BSA, DSM 11699	DOE Joint Genome Institute (JGI)	649633039	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium	Desulfurobacterium thermolithotrophum	1541968	1594	
2556921624	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Campylobacter upsaliensis DSM 5365	DOE Joint Genome Institute (JGI)	2556921624	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter upsaliensis	1619052	1690	
2643221409	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Caldithrix abyssi LF13, DSM 13497	DOE Joint Genome Institute (JGI)	2643221409	Calditrichaeota	Calditrichae	Calditrichales	Calditrichaceae	Caldithrix	Caldithrix abyssi	4978541	4267	
2524614646	Bacteria	Finished	Chthonomonas calidirosea T49	Chthonomonas calidirosea T49, DSM 23976 (Chthonomonas calirisosea T49, DSM 23976)	GNS Science	2524614646	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	Chthonomonas calidirosea	3437861	2932	
2599185232	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caloramator fervidus DSM 5463	DOE Joint Genome Institute (JGI)	2599185232	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator fervidus	1763241	1871	
646311961	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermanaerovibrio acidaminovorans Su883, DSM 6589	DOE Joint Genome Institute (JGI)	646311961	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	Thermanaerovibrio acidaminovorans	1848474	1828	
646564581	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermobispora bispora R51, DSM 43833	DOE Joint Genome Institute (JGI)	646564581	Actinobacteria	Actinobacteria	unclassified	unclassified	Thermobispora	Thermobispora bispora	4189976	3661	
2513237181	Bacteria	Finished	Caldisericum exile AZM16c01	Caldisericum exile AZM16c01, NBRC 104410	National Institute of Technology and Evaluation	2513237181	Caldiserica	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum	Caldisericum exile	1558103	1632	
2506520042	Bacteria	Permanent Draft	Compost Feedstock-Adapted Isolates	Rhodothermus marinus SG0.5JP17-171	DOE Joint Genome Institute (JGI)	2506520042	Bacteroidetes	unclassified	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Rhodothermus	Rhodothermus marinus	3329718	2964	
643348581	Bacteria	Finished	Thermodesulfovibrio yellowstonii DSM 11347	Thermodesulfovibrio yellowstonii DSM 11347	J. Craig Venter Institute (JCVI)	643348581	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio	Thermodesulfovibrio yellowstonii	2003803	2083	
2506520025	Bacteria	Permanent Draft	Comparative Genomics of Perchlorate Reduction	Moorella perchloratireducens An10	Eureka genomics	2506520025	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Moorella	Moorella perchloratireducens	3307499	3423	
637000306	Bacteria	Finished	Symbiobacterium thermophilum IAM 14863	Symbiobacterium thermophilum IAM 14863	Nihon University, National Institute of Infectious Diseases, Japan, Kitasato University	637000306	Firmicutes	Clostridia	Clostridiales	Symbiobacteriaceae	Symbiobacterium	Symbiobacterium thermophilum	3566135	3518	
643692030	Bacteria	Finished	Persephonella marina EX-H1	Persephonella marina EX-H1	J. Craig Venter Institute (JCVI)	643692030	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella	Persephonella marina	1983966	2095	
642555132	Bacteria	Finished	Obsidian Hot Spring Microbial Community Genomics	Hydrogenobaculum sp. Y04AAS1	DOE Joint Genome Institute (JGI)	642555132	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. Y04AAS1	1559514	1691	
2599185176	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfurella multipotens DSM 8415	DOE Joint Genome Institute (JGI)	2599185176	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella multipotens	1775491	1884	
2531839488	Bacteria	Permanent Draft	Mycobacterium hassiacum DSM 44199	Mycobacterium hassiacum DSM 44199	University of Coimbra	2531839488	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium hassiacum	5000164	5011	
2504756006	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermodesulfobium narugense Na82, DSM 14796	DOE Joint Genome Institute (JGI)	2504756006	Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Thermodesulfobium	Thermodesulfobium narugense	1898865	1910	
646564579	Bacteria	Finished	DOEM_782007	Thermoanaerobacter italicus Ab9, DSM 9252	DOE Joint Genome Institute (JGI)	646564579	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter italicus	2451061	2477	
2556921013	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Meiothermus cerbereus DSM 11376	DOE Joint Genome Institute (JGI)	2556921013	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus cerbereus	3034817	2983	
2515154172	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Thermus igniterrae ATCC 700962	DOE Joint Genome Institute (JGI)	2515154172	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus igniterrae	2227749	2379	
2519899683	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Elioraea tepidiphila DSM 17972	DOE Joint Genome Institute (JGI)	2519899683	Proteobacteria	Alphaproteobacteria	Rhodospirillales	unclassified	Elioraea	Elioraea tepidiphila	4304237	4182	
640963039	Bacteria	Permanent Draft	Caminibacter mediatlanticus TB-2	Caminibacter mediatlanticus TB-2	J. Craig Venter Institute (JCVI)	640963039	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Caminibacter	Caminibacter mediatlanticus	1663618	1894	
2568526006	Bacteria	Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Garciella nitratireducens DSM 15102	DOE Joint Genome Institute (JGI)	2568526006	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Garciella	Garciella nitratireducens	2163332	2194	
2509601011	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Acetomicrobium mobile DSM 13181	DOE Joint Genome Institute (JGI)	2509601011	Synergistetes	Synergistia	Synergistales	Synergistaceae	Acetomicrobium	Acetomicrobium mobile	2160700	2109	
2512564010	Bacteria	Permanent Draft	Genome sequences of selected type strains of the genus Amycolatopsis	Amycolatopsis thermoflava N1165, DSM 44574	DOE Joint Genome Institute (JGI)	2512564010	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis thermoflava	8693468	8633	
637000248	Bacteria	Finished	Rubrobacter xylanophilus DSM 9941	Rubrobacter xylanophilus DSM 9941	DOE Joint Genome Institute (JGI)	637000248	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter xylanophilus	3225748	3283	
2511231187	Bacteria	Finished	Thermus sp. CCB_US3_UF1	Thermus sp. CCB_US3_UF1	University of Science, Malaysia	2511231187	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus sp. CCB_US3_UF1	2263488	2333	
2651869948	Bacteria	Draft	Clostridium thermobutyricum JW171K	Clostridium thermobutyricum JW171K (CLTH)	Goettingen Genomics Laboratory	2651869948	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium thermobutyricum	3397928	3285	
2524614851	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Rubritepida flocculans DSM 14296	DOE Joint Genome Institute (JGI)	2524614851	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rubritepida	Rubritepida flocculans	3839873	3824	
641228511	Bacteria	Finished	Thermotoga lettingae TMO	Pseudothermotoga lettingae TMO	DOE Joint Genome Institute (JGI)	641228511	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga	Pseudothermotoga lettingae	2135342	2092	
642791610	Bacteria	Permanent Draft	DOEM_782007	Ruminiclostridium thermocellum JW 20	DOE Joint Genome Institute (JGI)	642791610	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3321980	3027	
2595698251	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Kibdelosporangium aridum DSM 43828	DOE Joint Genome Institute (JGI)	2595698251	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium aridum	12276125	11264	
2609459972	Bacteria	Permanent Draft	Geobacillus stearothermophilus ATCC 7953	Geobacillus stearothermophilus 1518, ATCC 7953	MRIGlobal Research Institute	2609459972	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus stearothermophilus	2787229	3073	
2505679071	Bacteria	Finished	Hydrogenobaculum Population Genomics	Hydrogenobaculum sp. SHO (Final Finished Sequence)	DOE Joint Genome Institute (JGI)	2505679071	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. SHO	1552607	1670	
2548876844	Bacteria	Permanent Draft	Campylobacter jejuni subsp. jejuni ATCC 33560	Campylobacter jejuni jejuni ATCC 33560	University of Tennessee	2548876844	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	1732191	1968	
2509276025	Bacteria	Permanent Draft	DOEM_782007	Thermoanaerobacter siderophilus SR4	DOE Joint Genome Institute (JGI)	2509276025	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter siderophilus	2540159	2640	
2517572224	Bacteria	Permanent Draft	Microbial Genomics for Biofuels and Co-Products from Biorefining Processes (MGCB2)	Thermoanaerobacter thermohydrosulfuricus WC1 (NCBI publication genome)	Genome Quebec	2517572224	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter thermohydrosulfuricus	2573514	2655	
646564545	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Meiothermus ruber 21, DSM 1279	DOE Joint Genome Institute (JGI)	646564545	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus ruber	3097457	3105	
2582581265	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caldanaerobius fijiensis DSM 17918	DOE Joint Genome Institute (JGI)	2582581265	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobius	Caldanaerobius fijiensis	2760766	2789	
2513020048	Bacteria	Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Caldilinea aerophila STL-6-O1, DSM 14535	DOE Joint Genome Institute (JGI)	2513020048	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	Caldilinea aerophila	5138538	4192	
2510065032	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Meiothermus chliarophilus ALT-8, DSM 9957	DOE Joint Genome Institute (JGI)	2510065032	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus chliarophilus	4688964	4645	
2515154121	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caldibacillus debilis DSM 16016	DOE Joint Genome Institute (JGI)	2515154121	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Caldibacillus debilis	3061346	2896	
637000166	Bacteria	Finished	Methylococcus capsulatus Bath	Methylococcus capsulatus Bath	J. Craig Venter Institute (JCVI)	637000166	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylococcus	Methylococcus capsulatus	3304561	3061	
2516143124	Bacteria	Permanent Draft	Lebetimonas sequencing project - Marine Biological Laboratory, Woods Hole, MA	Lebetimonas sp. JH369	Marine Biological Laboratory	2516143124	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas sp. JH369	1740444	1989	
2521172529	Bacteria	Permanent Draft	Ecology, Physiology and Molecular Biology of the Roseobacter clade: Towards a Systems Biology Understanding of a Globally Important Clade of Marine Bacteria	Rubellimicrobium thermophilum DSM 16684	LGC Genomics, Helmholtz Centre for Infection Research	2521172529	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Rubellimicrobium thermophilum	3161245	3288	
2558309001	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Campylobacter cuniculorum DSM 23162	DOE Joint Genome Institute (JGI)	2558309001	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter cuniculorum	1871412	1906	
2534681734	Bacteria	Permanent Draft	Bacillus methanolicus PB1	Bacillus methanolicus PB1	Norwegian Sequencing Centre (NSC)	2534681734	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus methanolicus	3426513	3513	
643348542	Bacteria	Finished	Dictyoglomus thermophilum H-6-12, ATCC 35947	Dictyoglomus thermophilum H-6-12, ATCC 35947	J. Craig Venter Institute (JCVI)	643348542	Dictyoglomi	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus	Dictyoglomus thermophilum	1959987	1964	
637000073	Bacteria	Finished	Chlorobium tepidum TLS	Chlorobium tepidum TLS	J. Craig Venter Institute (JCVI)	637000073	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobaculum	Chlorobaculum tepidum	2154946	2317	
2568526009	Bacteria	Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Carboxydocella sporoproducens DSM 16521	DOE Joint Genome Institute (JGI)	2568526009	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVI. Incertae Sedis	Carboxydocella	Carboxydocella sporoproducens	2578924	2779	
648028060	Bacteria	Finished	DOEM_782007	Thermoanaerobacterium thermosaccharolyticum DSM 571	DOE Joint Genome Institute (JGI)	648028060	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium thermosaccharolyticum	2785752	2830	
2582580749	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum australicum DSM 11792	DOE Joint Genome Institute (JGI)	2582580749	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum australicum	2881643	3001	
2512047038	Bacteria	Finished	Dairy adaptation of African Streptococcus infantarius	Streptococcus infantarius infantarius CJ18	GATC-Biotech AG, Konstanz, Germany	2512047038	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantarius	2008249	2045	
646311953	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Sphaerobacter thermophilus 4ac11, DSM 20745	DOE Joint Genome Institute (JGI)	646311953	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter	Sphaerobacter thermophilus	3993764	3585	
2519103102	Bacteria	Finished	Thermoanaerobacterium saccharolyticum JW/SL-YS485	Thermoanaerobacterium saccharolyticum JW/SL-YS485, DSM 8691	Oak Ridge National Laboratory	2519103102	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium saccharolyticum	2879349	2931	
2563366724	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum thermocisternum DSM 10259	DOE Joint Genome Institute (JGI)	2563366724	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum thermocisternum	2656730	2732	
649633102	Bacteria	Finished	DOEM_782007	Thermoanaerobacter brockii finnii Ako-1, DSM 3389	DOE Joint Genome Institute (JGI)	649633102	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter brockii	2344824	2407	
646564580	Bacteria	Finished	DOEM_782007	Thermoanaerobacter mathranii mathranii A3, DSM 11426	DOE Joint Genome Institute (JGI)	646564580	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter mathranii	2306092	2361	
641522632	Bacteria	Finished	Heliobacterium modesticaldum Ice1	Heliobacterium modesticaldum Ice1	TGen, Arizona State University	641522632	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Heliobacterium	Heliobacterium modesticaldum	3075407	3142	
639633062	Bacteria	Finished	Lactic Acid Bacteria	Streptococcus thermophilus LMD-9	Fidelity Systems Inc, DOE Joint Genome Institute (JGI)	639633062	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	1864178	1820	
2504643006	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Marinithermus hydrothermalis T1, DSM 14884	DOE Joint Genome Institute (JGI)	2504643006	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Marinithermus	Marinithermus hydrothermalis	2269167	2310	
2516143121	Bacteria	Permanent Draft	Lebetimonas sequencing project - Marine Biological Laboratory, Woods Hole, MA	Lebetimonas sp. JS085	Marine Biological Laboratory	2516143121	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas sp. JS085	1740329	1929	
646564577	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Syntrophothermus lipocalidus DSM 12680	DOE Joint Genome Institute (JGI)	646564577	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophothermus	Syntrophothermus lipocalidus	2405559	2440	
637000302	Bacteria	Finished	Streptococcus thermophilus CNRZ1066	Streptococcus thermophilus CNRZ1066	Integrated Genomics	637000302	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	1796226	2020	
2551306142	Bacteria	Permanent Draft	Chlorogloeopsis fritschii PCC 6912	Chlorogloeopsis fritschii PCC 6912	Heinrich Heine University of Dusseldorf	2551306142	Cyanobacteria	unclassified	Nostocales	Chlorogloeopsidaceae	Chlorogloeopsis	Chlorogloeopsis fritschii	7751745	6907	
2515154052	Bacteria	Permanent Draft	Thermophagus xiamenensis HS1	Thermophagus xiamenensis HS1	Beijing Genomics Institute (BGI)	2515154052	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Thermophagus	Thermophagus xiamenensis	3863529	3077	
2562617193	Bacteria	Permanent Draft	Salinisphaera shabanensis E1L3A	Salinisphaera shabanensis E1L3A	King Abdullah University of Science and Technology	2562617193	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera	Salinisphaera shabanensis	3760335	3573	
2515154092	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfurispora thermophila DSM 16022	DOE Joint Genome Institute (JGI)	2515154092	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfurispora	Desulfurispora thermophila	2823245	2815	
2511231141	Bacteria	Finished	Alicyclobacillus acidocaldarius acidocaldarius Tc-4-1	Alicyclobacillus acidocaldarius acidocaldarius Tc-4-1	Beijing Genomics Institute (BGI)	2511231141	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidocaldarius	3124048	3297	
2585428042	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Marinitoga hydrogenitolerans DSM 16785	DOE Joint Genome Institute (JGI)	2585428042	Thermotogae	Thermotogae	Petrotogales	unclassified	Marinitoga	Marinitoga hydrogenitolerans	2312367	2278	
2603880218	Bacteria	Permanent Draft	Evaluation of Pacific Biosciences Sequencing Technology to Finishing C. thermocellum Genome Sequences	Ruminiclostridium thermocellum AD2	DOE Joint Genome Institute (JGI)	2603880218	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3487642	3065	
2502171156	Bacteria	Permanent Draft	Thermus brockianus	Thermus brockianus (Permanent Draft)	ANRT	2502171156	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus brockianus	2483116	2789	
641228488	Bacteria	Finished	Deinococcus geothermalis Sequencing	Deinococcus geothermalis DSM 11300	DOE Joint Genome Institute (JGI)	641228488	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus geothermalis	3247018	3148	
640069312	Bacteria	Finished	Geobacillus thermodenitrificans NG80-2	Geobacillus thermodenitrificans NG80-2	Nankai University	640069312	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermodenitrificans	3608012	3642	
2588253728	Bacteria	Finished	Thermodesulfobacterium commune DSM 2178	Thermodesulfobacterium commune DSM 2178	J. Craig Venter Institute (JCVI)	2588253728	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium commune	1764045	1532	
2264813001	Bacteria	Permanent Draft	Subsurface geothermal stream microbial mat communities from Hishikari gold mine, Kagoshima Prefecture, Japan	Candidatus Acetothermum autotrophicum (unscreened) (MDM project reference, 4 contigs)	Japan Agency for Marine-Earth Science and Technology	2264813001	Candidatus Acetothermia	unclassified	unclassified	unclassified	Candidatus Acetothermum	Candidatus Acetothermus autotrophicum	1970005	2027	
645058764	Bacteria	Permanent Draft	DOEM_782007	Thermoanaerobacter ethanolicus CCSD1	DOE Joint Genome Institute (JGI)	645058764	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter ethanolicus	2204850	2425	
640753026	Bacteria	Finished	Thermotogales	Fervidobacterium nodosum Rt17-B1	DOE Joint Genome Institute (JGI)	640753026	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium nodosum	1948941	1847	
2516143083	Bacteria	Permanent Draft	Cornell University - Campylobacter jejuni jejuni genome sequencing	Campylobacter jejuni jejuni ATCC 33560	Cornell University	2516143083	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	1712461	1843	
2554235283	Bacteria	Permanent Draft	Bacillus safensis VK	Bacillus safensis VK	Anand Agricultural University, Saurashtra University	2554235283	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	3683090	3908	
637000320	Bacteria	Finished	Thermosynechococcus elongatus BP-1	Thermosynechococcus elongatus BP-1	Kazusa DNA Research Institute	637000320	Cyanobacteria	unclassified	Synechococcales	Synechococcaceae	Thermosynechococcus	Thermosynechococcus elongatus	2593857	2555	
2512564091	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Desulfurella acetivorans A63, DSM 5264	DOE Joint Genome Institute (JGI)	2512564091	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella acetivorans	1819992	1875	
2506783062	Bacteria	Finished	BESC Consolidated BioProcessing (CBP) candidates- Transfer of Baton	Thermoanaerobacterium thermosaccharolyticum M0795	DOE Joint Genome Institute (JGI)	2506783062	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium thermosaccharolyticum	2894276	2922	
644736370	Bacteria	Finished	DOEM_782010	Geobacillus sp. WCH70	DOE Joint Genome Institute (JGI)	644736370	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. WCH70	3508804	3597	
646862346	Bacteria	Finished	Streptomyces bingchenggensis BCW-1	Streptomyces bingchenggensis BCW-1	Beijing Genomics Institute (BGI)	646862346	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces bingchenggensis	11936683	10106	
2588253772	Bacteria	Permanent Draft	Fervidicella metallireducens AeB	Fervidicella Metallireducens AeB	Griffith University	2588253772	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Fervidicella	Fervidicella metallireducens	2892465	3013	
643348582	Bacteria	Finished	Thermomicrobium roseum DSM 5159	Thermomicrobium roseum DSM 5159	J. Craig Venter Institute (JCVI)	643348582	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium	Thermomicrobium roseum	2920744	2901	
2523533552	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Alicyclobacillus herbarius DSM 13609	DOE Joint Genome Institute (JGI)	2523533552	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus herbarius	3312393	3324	
2516653087	Bacteria	Permanent Draft	Genome of Thermacetogenium phaeum strain PB	Thermacetogenium phaeum PB (Standard draft)	Hokkaido System Science Co.,Ltd.	2516653087	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermacetogenium	Thermacetogenium phaeum	2886447	3042	
643348583	Bacteria	Finished	Thermosipho africanus TCF52B	Thermosipho africanus TCF52B	Genome Canada	643348583	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho africanus	2016657	1968	
2534681956	Bacteria	Finished	Clostridium thermocellum AD2	Ruminiclostridium thermocellum AD2	Oak Ridge National Laboratory	2534681956	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3433572	3092	
2599185222	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Clostridium thermopalmarium DSM 5974	DOE Joint Genome Institute (JGI)	2599185222	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium thermopalmarium	2814649	2783	
2516143123	Bacteria	Permanent Draft	Lebetimonas sequencing project - Marine Biological Laboratory, Woods Hole, MA	Lebetimonas sp. JH292	Marine Biological Laboratory	2516143123	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas sp. JH292	1641000	1955	
