Domain	Status	Genome	Gene Count	
B	F	Lachnoclostridium phytofermentans ISDg	2	
B	P	Staphylococcus aureus M1334	2	
B	P	Staphylococcus aureus 11P4	2	
B	P	Xanthomonas campestris pv. musacearum NCPPB 2005	2	
B	P	Salmonella enterica enterica sv. Weltevreden 201205005	2	
B	P	Staphylococcus aureus HI013	2	
B	P	Staphylococcus epidermidis NW32	2	
B	P	Neisseria meningitidis serogroup B CHUV (unscreened)	2	
B	P	Cetobacterium ceti ATCC 700028	2	
B	P	Salmonella enterica enterica sv. Agona 339787	2	
B	P	Kingella kingae BB016	2	
B	P	Sulfitobacter dubius DSM 16472	2	
B	P	Acinetobacter junii TG19608	2	
B	F	Salmonella enterica enterica sv. Enteritidis SA19970769	2	
B	P	Brucella abortus 64/81	2	
B	P	Staphylococcus saprophyticus saprophyticus KACC 16562	2	
B	P	Staphylococcus aureus VET0112R	2	
B	P	Rhizobium tropici CF286	2	
B	P	Hydrogenophaga palleronii NBRC 102513	2	
B	P	Staphylococcus epidermidis NIHLM087	2	
B	P	Lachnospiraceae bacterium sp. 7_1_58FAA	2	
B	F	Francisella tularensis holarctica OR96-0246	2	
B	P	Paracoccus saliphilus DSM 18447	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20120497	2	
B	P	Xanthomonas campestris pv. musacearum NCPPB 4380	2	
B	P	Pseudomonas sp. BRG-100	2	
B	P	Pseudogulbenkiania sp. MAI-1	2	
B	P	Staphylococcus aureus DAR3933	2	
B	P	Salmonella enterica enterica sv. Typhimurium L927	2	
B	P	Staphylococcus aureus M1318	2	
B	P	Salmonella enterica enterica sv. Typhi E02-1180	2	
B	P	Epibacterium ulvae U95	2	
B	D	Enterococcus faecalis 5 (ENT10)	2	
B	P	Staphylococcus aureus M1320	2	
B	P	Bosea robiniae DSM 26672	2	
B	P	Geomicrobium sp. JCM 19038	2	
B	P	Vibrio parahaemolyticus S032	2	
B	P	Rheinheimera texasensis DSM 17496	2	
B	D	Sphingomonadales sp. genome_bin_17	2	
B	P	Staphylococcus aureus M0891	2	
B	F	Lactobacillus delbrueckii bulgaricus sv. E Lb14	2	
B	P	Enterococcus faecalis B2211	2	
B	P	Salmonella enterica enterica sv. Gallinarum 9	2	
B	F	Bacillus thuringiensis Al Hakam	2	
B	P	Bosea sp. TND4EK4	2	
B	P	Staphylococcus aureus H53188	2	
B	P	Nitrosospira sp. Nl5	2	
B	P	Brucella suis F5/03-2	2	
B	P	Salmonella enterica enterica sv. Typhi E98-3139	2	
B	P	Vibrio cholerae HE-51A1	2	
B	P	Lactobacillus gasseri CECT 5714	2	
B	P	Staphylococcus aureus W15951	2	
B	P	Staphylococcus aureus aureus SK1585	2	
B	F	Haemophilus ducreyi GHA5	2	
B	P	Neptunomonas qingdaonensis CGMCC 1.10971	2	
B	P	Staphylococcus aureus 2588STDY5748069	2	
B	P	Acinetobacter baumannii 25493_2	2	
B	P	Staphylococcus aureus SMMC6076	2	
B	F	Ralstonia solanacearum UY031	2	
B	P	Acinetobacter baumannii 1426993	2	
B	P	Salmonella enterica enterica sv. Enteritidis SL909	2	
B	P	Yersinia enterocolitica H7580/93	2	
B	P	Salmonella enterica NGUA-34_S10	2	
B	P	Salmonella enterica enterica sv. Enteritidis 638970-15	2	
B	F	Salmonella enterica sv. Thompson RM1986	2	
B	P	Staphylococcus aureus DAR1199	2	
B	P	Acinetobacter baumannii LY3	2	
B	P	Xanthomonas perforans GEV909	2	
B	P	Staphylococcus epidermidis NIHLM031	2	
B	P	Leeuwenhoekiella blandensis MED217	2	
B	P	Staphylococcus aureus T87526	2	
B	P	Salmonella enterica enterica sv. Enteritidis CDC_2010K_0956	2	
B	P	Acinetobacter baumannii 26016_1	2	
B	P	Staphylococcus aureus M1227	2	
B	P	Vibrio cholerae sv. Inaba 4322	2	
B	P	Pseudomonas syringae pv. cunninghamiae ICMP 11894	2	
B	P	Andreprevotia chitinilytica DSM 18519	2	
B	P	Acinetobacter baumannii Naval-113	2	
B	P	Staphylococcus aureus M0643	2	
B	P	Acinetobacter brisouii CIP 110357	2	
B	P	Salmonella enterica enterica sv. Enteritidis CDC_2010K_1018	2	
B	P	Neisseria meningitidis OX99.30304	2	
B	P	Leptospira vanthielii sv. Holland Waz Holland	2	
B	P	Pseudomonas sp. H1h	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sV74	2	
B	F	Francisella tularensis novicida U112	2	
B	P	Rhizobium sp. NFR12	2	
B	P	Salmonella enterica enterica sv. Agona ATCC 51957	2	
B	P	Staphylococcus aureus M1351	2	
B	P	Janthinobacterium lividum PAMC 25724	2	
B	P	Methylophilaceae-49 (UID203)	2	
B	P	Belliella buryatensis 5C	2	
B	P	Neisseria meningitidis 311112	2	
B	P	Staphylococcus aureus VET0224R	2	
B	P	Xanthomonas axonopodis pv. phaseoli NCPPB 220	2	
B	P	Brucella melitensis F2/06-6	2	
B	P	Brucella melitensis bv. 1 16M	2	
B	P	Salmonella enterica Paratyphi A str. 138-69	2	
B	P	Salmonella enterica enterica sv. Abaetetuba ATCC 35640	2	
B	P	Staphylococcus aureus ZTA09/03745-9HSA	2	
B	P	Xanthomonas campestris CFSAN033083	2	
B	P	Staphylococcus aureus 75495-3	2	
B	P	Pseudomonas sp. 10-1B	2	
B	F	Francisella tularensis sv. Type A1 TI0902	2	
B	P	Pseudoalteromonas ruthenica S3258	2	
B	P	Staphylococcus aureus M1375	2	
B	P	Staphylococcus aureus M1395	2	
B	P	Staphylococcus aureus M77202	2	
B	P	Staphylococcus epidermidis 6d05	2	
B	P	Acinetobacter baumannii 98826	2	
B	P	Flavobacteria bacterium RIFCSPLOWO2_12_FULL_31_7	2	
B	P	Pseudomonas syringae PmaM6 (Psy38)	2	
B	P	Staphylococcus aureus NRS153	2	
B	P	Staphylococcus aureus 07-01492	2	
B	P	Burkholderia pseudomallei NCTC 13177	2	
B	P	Staphylococcus aureus VET0470R	2	
B	P	Staphylococcus aureus M0934	2	
B	F	Acinetobacter baumannii XH860	2	
B	P	Neisseria meningitidis 421007	2	
B	P	Brucella abortus NI628	2	
B	P	Staphylococcus aureus 19571	2	
B	D	Listeria monocytogenes sv. 4b NKB04_02	2	
B	P	Pseudomonas aeruginosa C2159M	2	
B	P	Bacillus sp. 123MFChir2	2	
B	F	Cedecea neteri ND02	2	
B	P	Enterococcus faecalis XJ05	2	
B	P	Staphylococcus aureus W85807	2	
B	P	Pseudomonas syringae pv. maculicola CFBP 1657 (unscreened)	2	
B	P	Pseudomonas aeruginosa 9BR	2	
B	P	Staphylococcus aureus M1205	2	
B	P	Staphylococcus aureus M0030	2	
B	P	Pseudomonas aeruginosa JD316	2	
B	P	Ensifer sojae CCBAU 05684	2	
B	P	Pseudomonas syringae pv. fabae BS2731	2	
B	P	Staphylococcus aureus GGMC6024	2	
B	P	Enterococcus columbae DSM 7374	2	
B	P	Staphylococcus aureus aureus MRSA_S10	2	
B	P	Staphylococcus aureus NRS143	2	
B	P	Pseudomonas aeruginosa BWHPSA018	2	
B	P	Sphingobacterium sp. IITKGP-BTPF85	2	
B	P	Pseudomonas syringae pv. maculicola KN91	2	
B	P	Staphylococcus aureus F48420	2	
B	P	Mitsuaria sp. H24L5A	2	
B	P	Pseudoalteromonas undina NCIMB 2128	2	
B	F	Burkholderia mallei BMQ	2	
B	P	Luteibacter rhizovicinus DSM 16549	2	
B	P	Arcobacter marinus SH-4D_Col1	2	
B	P	Staphylococcus aureus WMCA6126	2	
B	P	Staphylococcus aureus W45755_111412	2	
B	P	Pseudomonas fragi B25	2	
B	P	Staphylococcus aureus M0949	2	
B	P	Enterococcus faecalis RM4679	2	
B	P	Staphylococcus aureus PB3-72	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 H48	2	
B	P	Francisella tularensis holarctica FSC584	2	
B	F	Sinorhizobium medicae WSM419	2	
B	P	Xanthomonas axonopodis pv. manihotis UA226	2	
B	P	Salmonella enterica enterica sv. Urbana R8-2977	2	
B	P	Acinetobacter baumannii Naval-72	2	
B	P	Salmonella enterica enterica sv. Heidelberg N30678	2	
B	P	Salmonella enterica enterica sv. Typhimurium SALF-276-1	2	
B	P	Pseudomonas fluorescens NZ007	2	
B	P	Staphylococcus aureus st2604	2	
B	P	Vibrio cholerae HC-41B1	2	
B	P	Fabibacter pacificus CGMCC 1.12402	2	
B	P	Acetobacter pomorum DmCS_004	2	
B	D	Gemmobacter sp. LW1	2	
B	P	Salmonella enterica enterica sv. Heidelberg 32507	2	
B	P	Lactobacillus animalis 381-IL-28	2	
B	P	Salmonella enterica enterica sv. Typhimurium smonpas008251-5	2	
B	P	Staphylococcus aureus M0704	2	
B	P	Lactobacillus salivarius B37	2	
B	P	Salmonella enterica enterica sv. Typhimurium smonpas007416-4	2	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000190	2	
B	F	Pseudomonas aeruginosa LES400	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20090530	2	
B	P	Staphylococcus aureus T60805	2	
B	P	Pseudomonas corrugata BS3649	2	
B	P	Vibrio parahaemolyticus S034	2	
B	D	Thioclava electrotrophica elox9	2	
B	P	Pseudomonas psychrophila RGCB 166	2	
B	P	Staphylococcus aureus H64962	2	
B	P	Salmonella enterica enterica sv. Montevideo 446600	2	
B	P	Idiomarina sp. A28L	2	
B	F	Butyrivibrio fibrisolvens 16/4	2	
B	P	Salmonella enterica enterica serovar Bovismorbificans D1253	2	
B	P	Staphylococcus aureus M74952	2	
B	P	Acinetobacter baumannii CI77	2	
B	P	Listeriaceae bacterium FSL A5-0281	2	
B	P	Staphylococcus aureus 2588STDY5748890	2	
B	P	Vibrio parahaemolyticus 98-513-F52	2	
B	P	Staphylococcus aureus M0298	2	
B	F	Staphylococcus aureus aureus DSM 20231 null replaces 81670	2	
B	P	Streptococcus mutans PKUSS-LG01	2	
B	P	Aggregatibacter actinomycetemcomitans sv. C DSM 8324	2	
B	P	Sphingobium sp. AP49	2	
B	F	Lactobacillus rhamnosus K, ATCC 8530	2	
B	P	Staphylococcus aureus 09-00983	2	
B	P	Haemophilus parasuis HPS10	2	
B	P	Salmonella enterica Paratyphi A str. A61-149	2	
B	P	Pseudomonas syringae pv. pisi 1704B (Pisi)	2	
B	D	Moorea producens-heterotrophic bacteria co-culture from Palmyra Atoll (Final Draft of Linear Chromosome)	2	
B	P	Staphylococcus aureus VET0192R	2	
B	P	Kingella kingae KK411	2	
B	P	Staphylococcus aureus KINW6010	2	
B	P	Enterococcus faecalis B1385	2	
B	P	Vibrio cholerae O1 AG-8040	2	
B	P	Staphylococcus aureus VET0194R	2	
B	P	Microscilla marina ATCC 23134	2	
B	P	Lactobacillus psittaci DSM 15354	2	
B	P	Flavobacterium psychrophilum CR	2	
B	P	Staphylococcus aureus 07-00064	2	
B	P	Yersinia pestis Pestoides A	2	
B	P	Staphylococcus aureus M0058	2	
B	P	Neisseria gonorrhoeae GCGS233	2	
B	P	Vibrio parahaemolyticus 10-4293	2	
B	P	Salmonella enterica enterica sv. Typhimurium STm8	2	
B	P	Pseudomonas sp. NFACC17-2	2	
B	F	Listeria monocytogenes J1816	2	
B	P	Staphylococcus aureus M0660	2	
B	P	Pasteurella multocida multocida P1062	2	
B	P	Staphylococcus aureus C0637	2	
B	P	Staphylococcus aureus 12S01153	2	
B	P	Geobacillus stearothermophilus B4109	2	
B	P	Staphylococcus aureus M1502	2	
B	P	Chryseobacterium sp. Leaf404	2	
B	P	Staphylococcus aureus M0329	2	
B	P	Xanthomonas campestris pv. campestris CN16	2	
B	F	Acinetobacter baumannii KAB05	2	
B	P	Salmonella enterica enterica sv. Montevideo 556150-1	2	
B	P	Thioalkalivibrio sp. ALE19	2	
B	P	Staphylococcus aureus M1047	2	
B	P	Enterococcus faecalis RMC65	2	
B	P	Pantoea stewartii M009	2	
B	F	Pseudomonas putida PC2	2	
B	P	Salmonella enterica enterica sv. Typhimurium smonpas0031082	2	
B	P	Bosea sp. LC85	2	
B	P	Staphylococcus aureus M0956	2	
B	P	Staphylococcus aureus B8	2	
B	P	Pseudomonas sp. NFACC50-1	2	
B	P	Staphylococcus aureus F90608	2	
B	P	Staphylococcus aureus M1043	2	
B	P	Staphylococcus aureus aureus 21251	2	
B	P	Vibrio cholerae VC4370	2	
B	F	Salmonella enterica enterica sv. Heidelberg SH14-009	2	
B	P	Acinetobacter baumannii 23037	2	
B	P	Staphylococcus aureus M72097	2	
B	P	Staphylococcus aureus M0352	2	
B	F	Salmonella enterica enterica sv. Enteritidis SA19981522	2	
B	F	Staphylococcus aureus aureus M	2	
B	P	Serratia marcescens RM66262	2	
B	D	Pseudomonas sp. URIL14HWK12:I12	2	
B	P	Ancylobacter rudongensis CGMCC 1.1761	2	
B	F	Bordetella pertussis I344	2	
B	P	Salmonella enterica enterica sv. Muenchen baa1594	2	
B	P	Acinetobacter baumannii Ab33333	2	
B	P	Chromobacterium violaceum GN5	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sH112	2	
B	P	Staphylococcus aureus H79477	2	
B	P	Staphylococcus sp. OJ82	2	
B	P	Acinetobacter parvus NIPH 384, DSM 16617	2	
B	F	Burkholderia pseudomallei Burk178-Type1	2	
B	P	Vibrio scophthalmi LMG 19158	2	
B	P	Neisseria meningitidis 70012	2	
B	P	Pseudomonas graminis LMG 21661	2	
B	P	Salmonella enterica enterica sv. Typhi H58 IB5351	2	
B	P	Shigella sonnei H112920487	2	
B	P	Gordonia sihwensis NBRC 108236	2	
B	P	Staphylococcus aureus W52117	2	
B	P	Dyella sp. OK004	2	
B	P	Paenirhodobacter enshiensis DW2-9	2	
B	P	Staphylococcus aureus 08143-5	2	
B	P	Staphylococcus aureus H43690	2	
B	P	Staphylococcus aureus SMMC6030	2	
B	P	Staphylococcus aureus M1035	2	
B	P	Staphylococcus aureus VET1856R	2	
B	P	Salmonella enterica enterica sv. Newport CVM N18486	2	
B	P	Staphylococcus aureus Sau 99	2	
B	P	Pseudomonas trivialis BS3111	2	
B	P	Staphylococcus aureus RVC19	2	
B	P	Pseudomonas sp. GM17	2	
B	P	Flavobacterium araucananum DSM 24704	2	
B	P	Lactobacillus ceti DSM 22408	2	
B	P	Sediminibacillus halophilus CGMCC 1.6199	2	
B	P	Pseudomonas stutzeri NT0124	2	
B	P	Staphylococcus aureus M0415	2	
B	P	Staphylococcus haemolyticus 51-11	2	
B	P	Listeria monocytogenes LM05-00190	2	
B	P	Burkholderia pseudomallei 1026a	2	
B	P	Salmonella enterica NGUA-15_S3	2	
B	P	Vibrio cholerae sv. Inaba 12129(1)	2	
B	P	Burkholderia sp. BT03	2	
B	F	Xenorhabdus bovienii CS03	2	
B	P	Staphylococcus aureus FVRH6026	2	
B	P	Pseudomonas sp. NFACC52	2	
B	F	Psychrobacter cryohalolentis K5	2	
B	P	Hungatella hathewayi DSM 13479	2	
B	P	Staphylococcus aureus M0914	2	
B	P	Neisseria meningitidis 100514	2	
B	P	Lactobacillus rhamnosus JCM 1136	2	
B	P	Haemophilus influenzae HI1388	2	
B	P	unclassified Bacteria Bin 50	2	
B	P	Halomonas sinaiensis Sharm	2	
B	P	Acinetobacter baumannii ATCC 19606, CIP 70.34	2	
B	P	Acinetobacter baumannii 25493_6	2	
B	P	Alcanivorax pacificus W11-5	2	
B	P	Acinetobacter baumannii ABNIH7	2	
B	P	Staphylococcus aureus M0563	2	
B	P	Pseudomonas putida mt-2	2	
B	P	Vibrio parahaemolyticus S046	2	
B	P	Enterococcus faecalis UAA1180	2	
B	P	Mesorhizobium plurifarium ORS3365	2	
B	P	Tyzzerella nexilis DSM 1787	2	
B	P	Eubacterium sp. 3_1_31	2	
B	P	Bacillus cereus AH1272	2	
B	P	Vibrio parahaemolyticus sv. O4:K63 A3EZ711	2	
B	P	Vibrio cholerae 2012HC-18	2	
B	P	Vibrio cholerae YB4G06	2	
B	P	Gemmobacter sp. LW-1	2	
B	P	Vibrio harveyi VH2	2	
B	P	Pseudomonas aeruginosa BWH059	2	
B	P	Salmonella enterica enterica sv. Cerro CFSAN001674	2	
B	P	Staphylococcus aureus M0325	2	
B	P	Staphylococcus aureus M0002	2	
B	P	Achromobacter xylosoxidans CEIB 2.8	2	
B	P	Staphylococcus epidermidis J3	2	
B	P	Listeria monocytogenes LM156	2	
B	P	Haemophilus influenzae Hi381	2	
B	P	Burkholderia pseudomallei AH4	2	
B	P	Vibrio splendidus ZS-139	2	
B	P	Arcobacter sp. AF1028	2	
B	P	Aneurinibacillus migulanus Nagano E1	2	
B	F	Rhizobium gallicum bv. gallicum R602	2	
B	P	Burkholderia pseudomallei VEL	2	
B	P	Salmonella enterica enterica sv. Enteritidis 8b-1	2	
B	F	Legionella fallonii LLAP-10 ATCC700992 null replaces 98192	2	
B	P	Clostridiaceae bacterium MS3	2	
B	P	Staphylococcus aureus DAR3913	2	
B	P	Delftia acidovorans ATCC 11299b	2	
B	P	Pseudomonas aeruginosa BL19	2	
B	P	Bacillus marmarensis DSM 21297	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 V50	2	
B	P	Brucella canis SCL	2	
B	P	Staphylococcus aureus BSAR183_2	2	
B	P	Staphylococcus aureus 07-00062	2	
B	P	Staphylococcus aureus VET1897R	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sH134	2	
B	P	Pelomonas sp. Root1217	2	
B	P	Salmonella enterica enterica sv. Weltevreden 201201076	2	
B	F	Rhizobium sp. N324	2	
B	P	Enterococcus faecalis WH571	2	
B	P	Sulfurimonas gotlandica GD1	2	
B	P	Staphylococcus aureus VET0198R	2	
B	P	Salmonella enterica enterica sv. Enteritidis 648905 5-18	2	
B	P	Photobacterium halotolerans MELD1	2	
B	P	Jannaschia seosinensis CECT 7799	2	
B	P	Listeria monocytogenes L64	2	
B	P	Staphylococcus aureus C3965	2	
B	P	Bacteroidetes bacterium SCGC AD-308-D03 - v2 (unscreened)	2	
B	P	Salmonella enterica enterica MZ0080	2	
B	P	Acinetobacter baumannii IS-116	2	
B	P	Sinorhizobium meliloti Mlalz-1	2	
B	P	Staphylococcus aureus DAR5790	2	
B	P	Tatumella ptyseos ATCC 33301	2	
B	P	Staphylococcus aureus M1319	2	
B	P	Fictibacillus solisalsi CGMCC 1.6854	2	
B	P	Oceanospirillales bacterium SCGC AD-311-B11v3 (unscreened)	2	
B	D	Xanthomonadales bacterium GWF1_69_6	2	
B	P	Brevundimonas sp. Root1279	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20120685	2	
B	P	Burkholderia pseudomallei MSHR5596	2	
B	P	Burkholderia pseudomallei BDU 2	2	
B	P	Ralstonia solanacearum CIP417	2	
B	P	Marinococcus luteus DSM 23126	2	
B	P	Staphylococcus aureus NRS105	2	
B	P	Enterococcus faecalis RMC5	2	
B	P	Pseudomonas aeruginosa M8A.2	2	
B	P	Ruegeria sp. P4	2	
B	P	Pseudomonas syringae pv. actinidia ICMP 19094	2	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000194	2	
B	P	Chryseobacterium sp. OV705	2	
B	P	Lactobacillus acidophilus CIRM-BIA 445	2	
B	P	Pseudomonas aeruginosa CF614	2	
B	P	Salmonella enterica diarizonae 50267	2	
B	P	Burkholderia pseudomallei 561	2	
B	F	Salmonella enterica enterica sv. Enteritidis SA19994216	2	
B	P	Bacillus okhensis Kh10-101T	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sH119	2	
B	P	Vibrio parahaemolyticus 09-3218	2	
B	P	Staphylococcus aureus 07-00061	2	
B	P	Acinetobacter baumannii 44895_8	2	
B	P	Staphylococcus aureus M0430	2	
B	P	Pseudomonas sp. GM25	2	
B	P	Xanthomonas axonopodis pv. manihotis IBSBF 289	2	
B	P	Thioalkalivibrio paradoxus ARh 1	2	
B	P	Staphylococcus aureus F71592	2	
B	P	Staphylococcus aureus H27872	2	
B	P	Xanthomonas citri citri AS270	2	
B	F	Enterococcus faecalis D32	2	
B	F	Lactobacillus delbrueckii delbrueckii DSM 20074	2	
B	F	Brucella ceti TE28753-12	2	
B	P	Staphylococcus aureus M0683	2	
B	P	Bacillus sp. 37MA	2	
B	P	Vibrio cholerae CP1111	2	
B	P	Salmonella enterica enterica sv. Typhimurium StVIM	2	
B	F	Hoeflea phototrophica DFL-43 null replaces 16444	2	
B	P	Acinetobacter baumannii 929679-598	2	
B	P	Vibrio vulnificus 99-796 DP-E7	2	
B	F	Staphylococcus pseudintermedius ED99	2	
B	P	Labrenzia sp. DG1229	2	
B	F	Salmonella enterica enterica sv. Enteritidis SA20095440	2	
B	P	Lactobacillus jensenii 27-2-CHN	2	
B	P	Staphylococcus aureus W33578	2	
B	P	Neisseria gonorrhoeae MU_NG20	2	
B	P	Staphylococcus aureus M1571	2	
B	F	Pseudohongiella spirulinae KCTC 32221	2	
B	P	Burkholderia pseudomallei MSHR3335	2	
B	P	Staphylococcus aureus CHOC6045	2	
B	P	Salmonella enterica enterica sv. Berta ATCC 8392	2	
B	P	Collinsella ihuae GD7	2	
B	P	Staphylococcus aureus T69716	2	
B	F	Parageobacillus genomosp. 1 NUB3621	2	
B	P	Aeromonas veronii PhIn2	2	
B	P	Clostridium cadaveris NLAE-zl-G419	2	
B	P	Vibrio antiquarius EX25	2	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.2159	2	
B	P	Enterococcus faecalis ERV116	2	
B	P	alpha proteobacterium Mf 1.05b.01	2	
B	P	Vibrio harveyi AOD131	2	
B	P	Aneurinibacillus aneurinilyticus ATCC 12856	2	
B	F	Staphylococcus aureus aureus ED98	2	
B	P	Escherichia coli 80B_L1	2	
B	P	Staphylococcus aureus aureus 21201	2	
B	P	Vibrio parahaemolyticus 04.2548	2	
B	P	Staphylococcus aureus M73703	2	
B	P	Pseudomonas aeruginosa BK1	2	
B	P	Enterococcus faecalis B83616-1	2	
B	P	Senegalimassilia anaerobia JC110	2	
B	P	Staphylococcus aureus VET0431R	2	
B	P	Staphylococcus aureus BSAR159_2	2	
B	P	Staphylococcus aureus M0340	2	
B	P	Xanthomonas translucens pv. graminis CFBP 2053	2	
B	P	Hyphomonas chukchiensis BH-BN04-4	2	
B	P	Salmonella enterica enterica sv. Newport 637564_17	2	
B	P	Salmonella enterica enterica sv. Typhi BL196	2	
B	P	Bradyrhizobium sp. NFR13	2	
B	F	Marinomonas mediterranea MMB-1, ATCC 700492	2	
B	F	Acinetobacter oleivorans DR1	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sCH22	2	
B	F	Campylobacter jejuni FJ3124	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sV112	2	
B	P	Staphylococcus aureus M0922	2	
B	P	Staphylococcus aureus M0569	2	
B	P	Pseudomonas syringae pv. actinidiae CH2010-6	2	
B	P	Staphylococcus aureus C2304	2	
B	P	Staphylococcus aureus C679	2	
B	P	Staphylococcus aureus DAR3842	2	
B	D	Lactobacillus sp. ASF360 (ASF360)	2	
B	P	Staphylococcus aureus M1186	2	
B	P	Xanthomonas campestris CFSAN033082	2	
B	P	Pseudomonas aeruginosa VRFPA01	2	
B	P	Staphylococcus haemolyticus 6249	2	
B	D	Rhodocyclales bacterium GWA2_65_20	2	
B	P	Epsilonproteobacteria bacterium SCGC AD-311-C15v2 (unscreened)	2	
B	P	Xanthomonas gardneri SM182-10	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sV76	2	
B	P	Pseudoruegeria lutimaris DSM 25294	2	
B	P	Clostridium propionicum X2, DSM 1682 (CPRO)	2	
B	P	Staphylococcus aureus T45945	2	
B	P	Thioalkalivibrio sp. ALSr1	2	
B	P	Acinetobacter baumannii MRSN16874	2	
B	P	Staphylococcus aureus M0909	2	
B	P	Erythrobacter luteus KA37	2	
B	P	Virgibacillus pantothenticus DSM 26	2	
B	P	Salmonella enterica enterica sv. Braenderup CFSAN000756	2	
B	P	Listeria monocytogenes LM07-01067	2	
B	P	Salmonella enterica enterica sv. Agona 05.O.06	2	
B	D	Rhodobacteraceae bacterium bin08	2	
B	P	Staphylococcus aureus VET0286R	2	
B	P	Enterococcus faecalis ATCC 35038	2	
B	P	Xanthomonas sp. SHU308	2	
B	P	Luteimonas cucumeris CGMCC 1.10821	2	
B	P	Salmonella enterica Paratyphi A str. 83	2	
B	D	Sphingorhabdus litoris DSM 22379	2	
B	P	Salmonella enterica enterica sv. Montevideo IA_2010008285	2	
B	P	Staphylococcus aureus DAR3525	2	
B	P	Staphylococcus aureus M0920	2	
B	P	Staphylococcus aureus VET0465R	2	
B	P	Staphylococcus aureus M1163	2	
B	P	Acinetobacter kookii ANC 4667	2	
B	P	Acinetobacter pittii NBRC 110507	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 H37	2	
B	P	Staphylococcus aureus M1449	2	
B	P	Staphylococcus aureus M0533	2	
B	P	Leuconostoc pseudomesenteroides 39, KCTC 3652	2	
B	P	Acinetobacter baumannii ABBL137	2	
B	P	Salmonella enterica enterica sv. Newport DC_10-449	2	
B	P	Staphylococcus aureus M1189	2	
B	P	Staphylococcus aureus M0353	2	
B	P	Staphylococcus aureus M0250	2	
B	F	Salmonella enterica enterica sv. Typhimurium DT2	2	
B	P	Pseudomonas chlororaphis O6	2	
B	P	Rhizobium sp. Leaf383	2	
B	P	Listeria monocytogenes LI0521	2	
B	P	Brucella melitensis bv. 1 Rev.1	2	
B	P	Vibrio parahaemolyticus PMA37.5	2	
B	P	Staphylococcus aureus T74091	2	
B	P	Burkholderia sp. YR520	2	
B	P	Staphylococcus aureus st217	2	
B	P	Vibrio parahaemolyticus S005	2	
B	P	Staphylococcus aureus OCMM6125	2	
B	P	Staphylococcus aureus aureus 21267	2	
B	P	Desulfitobacterium hafniense DP7 (draft 151 contigs)	2	
B	P	Dyella sp. 333MFSha	2	
B	P	Pseudomonas aeruginosa AU19319	2	
B	P	Pectobacterium atrosepticum CFBP 6276	2	
B	P	Acinetobacter baumannii 34001	2	
B	P	Pseudoalteromonas sp. R3	2	
B	P	Acinetobacter baumannii BJ4	2	
B	P	Salmonella enterica enterica sv. Bareilly 07-0873	2	
B	P	Staphylococcus sciuri sciuri DSM 20345	2	
B	P	Acinetobacter sp. CIP-A165	2	
B	P	Methylophaga sulfidovorans DSM 11578	2	
B	P	Staphylococcus aureus M13048	2	
B	P	Burkholderia pseudomallei ABCPW 91	2	
B	P	Staphylococcus aureus M267-1	2	
B	P	Staphylococcus aureus MRSA-136	2	
B	P	Xanthomonas campestris CFSAN033081	2	
B	P	Staphylococcus aureus M0035	2	
B	P	Ponticaulis koreensis DSM 19734	2	
B	P	Staphylococcus aureus W52120	2	
B	P	Burkholderia pseudomallei BDI	2	
B	P	Xanthomonas axonopodis pv. manihotis IBSBF 2666	2	
B	P	Pantoea agglomerans 190	2	
B	P	Vibrio parahaemolyticus CFSAN007454	2	
B	P	Bacillus trypoxylicola KCTC 13244	2	
B	P	Acinetobacter baumannii 1096934	2	
B	P	Acinetobacter baumannii ABNIH17	2	
B	P	Xanthomonas perforans Xp9-5	2	
B	P	Staphylococcus aureus 18754-2	2	
B	F	Flavobacterium psychrophilum 4	2	
B	P	Bordetella pertussis I517	2	
B	P	Firmicutes bacterium M10-2	2	
B	P	Pasteurella multocida multocida  THA	2	
B	P	Halomonas sp. KX33721	2	
B	P	Staphylococcus aureus T64318	2	
B	P	Vibrio alginolyticus K09K1 (K09K1)	2	
B	F	Pseudoalteromonas translucida KMM 520	2	
B	P	Salmonella enterica enterica sv. Typhi Ke463	2	
B	P	Listeria monocytogenes S10_3 161210	2	
B	P	Staphylococcus aureus VET0316R	2	
B	P	Staphylococcus aureus AMMC6050	2	
B	P	Acinetobacter baumannii 25569_4	2	
B	P	Flavobacterium sp. 9	2	
