taxon_oid	Domain	Status	Study Name	Genome	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled	
2515154018	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Corynebacterium lubricantis DSM 45231	DOE Joint Genome Institute (JGI)	2515154018	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium lubricantis	2945964	2886	
637000070	Bacteria	Finished	Chlamydophila pneumoniae J138	Chlamydophila pneumoniae J138	RIKEN	637000070	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia pneumoniae	1226565	1113	
2667527556	Bacteria	Finished	Pseudomonas aeruginosa AES-1R	Pseudomonas aeruginosa AES-1R null replaces 19811	University of Sydney	2667527556	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	6343337	5972	
2515154175	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Niabella aurantiaca DSM 17617	DOE Joint Genome Institute (JGI)	2515154175	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Niabella	Niabella aurantiaca	5927438	4964	
2503754017	Bacteria	Finished	GEBA-PCC	Gloeocapsa sp. PCC 7428	DOE Joint Genome Institute (JGI)	2503754017	Cyanobacteria	unclassified	Chroococcales	Chroococcaceae	Gloeocapsa	Gloeocapsa sp. PCC 7428	5882710	5304	
646564535	Bacteria	Finished	Novel Microbial Enzymes	Geobacillus sp. C56-T3	DOE Joint Genome Institute (JGI)	646564535	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. C56-T3	3650813	3595	
645058848	Bacteria	Permanent Draft	Brucella Genome Sequencing	Brucella sp. 83/13	Broad Institute	645058848	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella sp. 83/13	3113340	2919	
2541047286	Bacteria	Permanent Draft	Comparative phylogenomics of Clostridium difficile.	Clostridioides difficile CD129	University of Maryland School of Medicine	2541047286	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	3980806	4048	
647533164	Bacteria	Permanent Draft	Francisella sequencing project - Broad Institute	Francisella tularensis novicida GA99-3549	Broad Institute	647533164	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella tularensis	1901304	1700	
649633030	Bacteria	Finished	Nitrospira defluvii	Nitrospira defluvii	CEA Genoscope	649633030	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira defluvii	4317083	4317	
2516653053	Bacteria	Permanent Draft	Whole-genome sequence of the bacterium Deinococcus grandis: A representative of the Deinococcus group that is extremely radiation-resistant and the only known representative which is a facultative anaerobe	Deinococcus ficus KS 0460	DOE Joint Genome Institute (JGI)	2516653053	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus sp. 2009	4019382	3894	
2513237201	Bacteria	Permanent Draft	Brucella Genome Sequencing	Brucella pinnipedialis B2/94	Broad Institute	2513237201	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella pinnipedialis	3399268	3501	
637000051	Bacteria	Finished	Burkholderia sp. 383	Burkholderia cepacia 383	DOE Joint Genome Institute (JGI)	637000051	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia lata	8676277	7828	
641228507	Bacteria	Finished	Shewanella 2005	Shewanella baltica OS195	DOE Joint Genome Institute (JGI)	641228507	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella baltica	5547544	4857	
645058861	Bacteria	Finished	Mycobacterium tuberculosis sequencing- Broad Institute	Mycobacterium tuberculosis KZN 605 (XDR)	Broad Institute	645058861	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	4237019	4019	
2562617165	Bacteria	Permanent Draft	Borrelia spielmanii A14S	Borreliella spielmanii A14S	J. Craig Venter Institute (JCVI)	2562617165	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Borreliella spielmanii	1011570	1017	
2547132150	Bacteria	Permanent Draft	Peptoniphilus sp. ph5	Peptoniphilus grossensis ph5	Aix-Marseille University	2547132150	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus grossensis	2029837	2033	
642555119	Bacteria	Finished	Cellvibrio japonicus Ueda107	Cellvibrio japonicus Ueda107	J. Craig Venter Institute (JCVI)	642555119	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Cellvibrio japonicus	4576573	3811	
2585428156	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfatibacillum alkenivorans DSM 16219	DOE Joint Genome Institute (JGI)	2585428156	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans	6467702	5303	
2551306649	Bacteria	Permanent Draft	Clostridium saccharoperbutylacetonicum N1-4(HMT)	Clostridium saccharoperbutylacetonicum N1-4(HMT)	Applied Biological Research Center (CIBA), The Higher Council for Scientific Research (CSIC)	2551306649	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saccharoperbutylacetonicum	6569628	6052	
642979341	Bacteria	Permanent Draft	Salmonella enterica enterica sv Typhi E98-0664	Salmonella enterica enterica sv. Typhi E98-0664	Wellcome Trust Sanger Institute	642979341	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	4716724	7368	
2534681831	Bacteria	Permanent Draft	Escherichia coli (diarrheagenic strains)	Escherichia coli DEC8B	University of Maryland	2534681831	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5371046	5760	
2534682324	Bacteria	Permanent Draft	Escherichia coli O157:H7 1044	Escherichia coli O157:H7 1044	Virginia Bioinformatics Institute	2534682324	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5487708	5580	
645058829	Bacteria	Permanent Draft	Anaplasma marginale Mississippi	Anaplasma marginale Mississippi	Washington State University	645058829	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	Anaplasma marginale	1141520	925	
2510917005	Bacteria	Permanent Draft	Microcystis aeruginosa PCC 7806	Microcystis aeruginosa PCC 7806	Institut Pasteur	2510917005	Cyanobacteria	unclassified	Chroococcales	Microcystaceae	Microcystis	Microcystis aeruginosa	5200544	5108	
2700989266	Bacteria	Permanent Draft	Expanding the biotechnology potential of lactobacilli through comparative genomics - Inner Mongolia Agricultural University	Lactobacillus amylovorus DSM 16698	Shanghai Majorbio Bio-pharm Technology Co.	2700989266	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus	1976654	2040	
2531839178	Bacteria	Permanent Draft	Shigella boydii 965-58	Shigella boydii 965-58	University of Maryland	2531839178	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella boydii	5184598	5578	
2541047362	Bacteria	Permanent Draft	Comparative phylogenomics of Clostridium difficile.	Clostridioides difficile F249	University of Maryland School of Medicine	2541047362	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	4212007	3939	
640753015	Bacteria	Finished	Citrobacter koseri ATCC BAA-895	Citrobacter koseri ATCC BAA-895	Washington University in St. Louis	640753015	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri	4735357	5171	
2521172709	Bacteria	Finished	alpha proteobacterium sp. HIMB5	alpha proteobacterium sp. HIMB5	University of Hawaii	2521172709	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	unclassified	alpha proteobacterium HIMB5	1343202	1466	
2547132243	Bacteria	Permanent Draft	Neisseria meningitidis genome sequencing, Univ of Maryland, School of Medicine / IGS	Neisseria meningitidis S0108	University of Padova	2547132243	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria meningitidis	2086882	2064	
2531839242	Bacteria	Permanent Draft	Evolutionary Genomics and Population Genetics of Pathogenic Streptococci	Streptococcus agalactiae GB00932	J. Craig Venter Institute (JCVI)	2531839242	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	1977906	1980	
640753018	Bacteria	Finished	WFO-LANL Proposal	Clostridium botulinum BoNT/A1 Hall	Los Alamos National Laboratory, DOE Joint Genome Institute (JGI)	640753018	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	3760560	3622	
646311907	Bacteria	Finished	Azospirillum sp. B510	Azospirillum sp. B510	Kazusa DNA Research Institute	646311907	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum lipoferum	7599738	6417	
643886159	Bacteria	Permanent Draft	Bacillus cereus sequencing, Naval Medical Research center	Bacillus cereus Rock3-28	Naval Medical Research Center	643886159	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	5926597	5788	
648276674	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Finegoldia magna ACS-171-V-Col3	J. Craig Venter Institute (JCVI)	648276674	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna	1828755	1793	
637000025	Bacteria	Finished	Bacteroides fragilis YCH46	Bacteroides fragilis YCH46	RIKEN	637000025	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5310990	4730	
646564514	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Brachyspira murdochii 56-150, DSM 12563	DOE Joint Genome Institute (JGI)	646564514	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira murdochii	3241804	2893	
2630968444	Bacteria	Finished	Campylobacter insulaenigrae NCTC 12927	Campylobacter insulaenigrae NCTC 12927	U.S. Department of Agriculture	2630968444	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter insulaenigrae	1465081	1536	
646206253	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Fusobacterium nucleatum subsp. vincentii 4_1_13	Broad Institute	646206253	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	2268505	2200	
2706795013	Bacteria	Permanent Draft	Biogas fermentation microbial communities from biogas plants in Germany	Clostridium bacterium JGI 000176CP_E02 (unscreened)	DOE Joint Genome Institute (JGI)	2706795013	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	unclassified	103367	116	
2619619458	Bacteria	Permanent Draft	Broad institute TB Antibiotic Resistance Catalog	Mycobacterium tuberculosis 94_M4241A	Broad Institute	2619619458	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	4381639	4106	
2585428190	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Clostridium lactatifermentans DSM 14214	DOE Joint Genome Institute (JGI)	2585428190	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	[Clostridium] lactatifermentans	3546077	3621	
2526164597	Bacteria	Permanent Draft	Escherichia coli (diarrheagenic strains)	Escherichia coli DEC14D	University of Maryland	2526164597	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5178701	5369	
2599185228	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Marvinbryantia formatexigens I-52	DOE Joint Genome Institute (JGI)	2599185228	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	Marvinbryantia formatexigens	4521825	4256	
2529292965	Bacteria	Permanent Draft	Salmonella enterica enterica sv Uganda R8-3404	Salmonella enterica enterica sv. Uganda R8-3404	Life Technologies	2529292965	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	4735273	5297	
2514885035	Bacteria	Finished	Sinorhizobium fredii USDA 257	Sinorhizobium fredii USDA 257	University of Gottingen	2514885035	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium fredii	7032323	6855	
648276604	Bacteria	Permanent Draft	Acinetobacter baumannii AB056	Acinetobacter baumannii AB056	Case Western Reserve University	648276604	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3844254	4106	
2524023204	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Mesoflavibacter zeaxanthinifaciens DSM 18436	DOE Joint Genome Institute (JGI)	2524023204	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	Mesoflavibacter zeaxanthinifaciens	2966206	2767	
2582580759	Bacteria	Permanent Draft	Diverse Staphylococcus isolates that aid in determining the genetic basis for drug resistance	Staphylococcus epidermidis VCU111	J. Craig Venter Institute (JCVI)	2582580759	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	2487086	2360	
643886014	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lactobacillus acidophilus ATCC 4796	Baylor College of Medicine	643886014	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus	1999667	2081	
2554235317	Bacteria	Finished	Lactobacillus fermentum F6	Lactobacillus fermentum F6	Tianjin Biochip	2554235317	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus fermentum	2064620	2090	
641228502	Bacteria	Finished	Renibacterium salmoninarum ATCC 33209	Renibacterium salmoninarum ATCC 33209	Integrated Genomics	641228502	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Renibacterium	Renibacterium salmoninarum	3155250	3558	
2698536744	Bacteria	Draft	Genome Sequencing of bacteria isolated from zebrafish intestine	Exiguobacterium sp. ZWU0009	University of North Carolina School of Medicine	2698536744	Firmicutes	Bacilli	Bacillales	unclassified	Exiguobacterium	unclassified	3250203	3458	
2519899791	Bacteria	Permanent Draft	Bartonella project- Broad Institute	Bartonella washoensis 085-0475	Broad Institute	2519899791	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella washoensis	1914698	1750	
2574179710	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Brenneria alni DSM 11811	DOE Joint Genome Institute (JGI)	2574179710	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria alni	4100984	3938	
2529293029	Bacteria	Permanent Draft	Helicobacter pylori sequencing project - Institute for Genome Sciences	Helicobacter pylori NQ4200	University of Maryland School of Medicine	2529293029	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	1646737	1689	
647000289	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Peptoniphilus lacrimalis 315-B	J. Craig Venter Institute (JCVI)	647000289	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus lacrimalis	1699205	1636	
649633076	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Nitratifractor salsuginis E9I37-1, DSM 16511	DOE Joint Genome Institute (JGI)	649633076	Proteobacteria	Epsilonproteobacteria	Campylobacterales	unclassified	Nitratifractor	Nitratifractor salsuginis	2101285	2173	
641522609	Bacteria	Finished	4 Burkholderia	Burkholderia cenocepacia MC0-3	DOE Joint Genome Institute (JGI)	641522609	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia	7971389	7169	
640963024	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Blautia obeum ATCC 29174	Washington University in St. Louis	640963024	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	3624708	4240	
646206268	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Acinetobacter johnsonii SH046	Broad Institute	646206268	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter johnsonii	3690010	3434	
648028034	Bacteria	Finished	CSP_787681, Stalked bacteria	Hyphomicrobium denitrificans ATCC 51888	DOE Joint Genome Institute (JGI)	648028034	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium denitrificans	3638969	3600	
646862343	Bacteria	Finished	Staphylococcus aureus aureus ST398	Staphylococcus aureus aureus ST398	University Medical Center Utrecht	646862343	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	2885367	2787	
638341196	Bacteria	Permanent Draft	Shigella dysenteriae 1012	Shigella dysenteriae sv. 4 1012	J. Craig Venter Institute (JCVI)	638341196	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sp. SF-2015	3013140	2834	
2547132135	Bacteria	Permanent Draft	Peptoniphilus sp. JC140	Peptoniphilus senegalensis JC140	Aix-Marseille University	2547132135	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus senegalensis	1816348	1788	
2547132269	Bacteria	Permanent Draft	Escherichia albertii TW08933	Escherichia albertii TW08933	Georgia Institute of Technology	2547132269	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia albertii	4513494	4570	
637000356	Bacteria	Finished	Zymomonas mobilis mobilis ZM4	Zymomonas mobilis mobilis ZM4	Macrogen	637000356	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	Zymomonas mobilis	2056416	2065	
2558860342	Bacteria	Permanent Draft	Streptococcus mutans 4SM1	Streptococcus mutans 4SM1	Cornell University	2558860342	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	2005341	1940	
651053071	Bacteria	Finished	Staphylococcus lugdunensis N920143	Staphylococcus lugdunensis N920143	Wellcome Trust Sanger Institute	651053071	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis	2595888	2524	
2531839048	Bacteria	Permanent Draft	Staphylococcus aureus aureus genomes	Staphylococcus aureus aureus CIG1150	University of Maryland	2531839048	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	2816236	2734	
2540341113	Bacteria	Finished	Tepidanaerobacter acetatoxydans Re1	Tepidanaerobacter acetatoxydans Re1	Swedish University of Agricultural Sciences	2540341113	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter acetatoxydans	2761826	3106	
649990022	Bacteria	Permanent Draft	Synechococcus sp. CB0101	Synechococcus sp. CB0101	J. Craig Venter Institute (JCVI)	649990022	Cyanobacteria	unclassified	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. CB0101	2686395	3049	
2654587534	Bacteria	Finished	Complete Genome sequencing and assembly of Yersinia strains for phylogenetic analysis and development of detection assays	Yersinia pseudotuberculosis PB1/+	Los Alamos National Laboratory	2654587534	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pseudotuberculosis	4765387	4278	
2513237292	Bacteria	Permanent Draft	Pseudomonas sp. S9	Pseudomonas sp. S9	Third Institute of Oceanography, State Oceanic Administration	2513237292	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. S9	4796529	4412	
2582580727	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Anaerocolumna xylanovorans DSM 12503	DOE Joint Genome Institute (JGI)	2582580727	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna	Anaerocolumna xylanovorans	5420325	4735	
643886132	Bacteria	Permanent Draft	Bacillus subtilis subtilis 168	Bacillus subtilis subtilis 168	Baylor College of Medicine	643886132	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	4214385	4397	
2540341028	Bacteria	Permanent Draft	Shigella flexneri CDC 796-83	Shigella flexneri CDC 796-83	Virginia Bioinformatics Institute	2540341028	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri	4682763	5039	
649633050	Bacteria	Finished	Haemophilus influenzae F3031	Haemophilus influenzae F3031	Wellcome Trust Sanger Institute	649633050	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus influenzae	1985832	1850	
2502545009	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bifidobacterium pseudocatenulatum D2CA	Wellcome Trust Sanger Institute	2502545009	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2319191	1963	
2600255102	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridiales Family XIII. Incertae Sedis sp. S5-A14a	J. Craig Venter Institute (JCVI)	2600255102	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	unclassified	Clostridiales bacterium S5-A14a	1531433	1416	
2534681635	Bacteria	Permanent Draft	Comparative genomics of Lactobacillus casei	Lactobacillus casei CRF28	University of Wisconsin, Madison	2534681635	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus casei	3036548	3044	
2529293207	Bacteria	Permanent Draft	Vibrio cholerae Genome sequencing project	Vibrio cholerae HC-67A1	University of Maryland School of Medicine	2529293207	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	4024648	3786	
643692022	Bacteria	Finished	Escherichia coli genome sequencing - Genoscope	Escherichia fergusonii UMN026, ATCC 35469	CEA Genoscope	643692022	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	4643861	4498	
2547132337	Bacteria	Permanent Draft	Leptospira Genomics And Human Health - JCVI	Leptospira interrogans sv. Copenhageni Fiocruz LV2804	J. Craig Venter Institute (JCVI)	2547132337	Spirochaetes	Spirochaetia	unclassified	Leptospiraceae	Leptospira	Leptospira interrogans	4551058	3779	
2513237145	Bacteria	Permanent Draft	GEBA - Root Nodulating Bacteria	Bradyrhizobium elkanii USDA 3254	DOE Joint Genome Institute (JGI)	2513237145	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium elkanii	8979722	8564	
2597490026	Bacteria	Finished	Brucella sequencing project - LANL	Brucella abortus bv. 6 870	Los Alamos National Laboratory	2597490026	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella abortus	3281154	3172	
643886192	Bacteria	Permanent Draft	Staphylococcus aureus aureus JKD6009	Staphylococcus aureus aureus JKD6009	Monash University	643886192	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	2819448	2700	
2531839633	Bacteria	Permanent Draft	Salmonella enterica enterica sv Montevideo IA_2010008285	Salmonella enterica enterica sv. Montevideo IA_2010008285	U.S. Food and Drug Administration	2531839633	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	4648681	4451	
2541046975	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Treponema medium ATCC 700293	Broad Institute	2541046975	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema medium	2715791	2393	
2663763045	Bacteria	Finished	Hoeflea phototrophica DFL-43	Hoeflea phototrophica DFL-43 null replaces 16444	J. Craig Venter Institute (JCVI)	2663763045	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	Hoeflea phototrophica	4468465	4295	
2529293038	Bacteria	Permanent Draft	Escherichia coli (diarrheagenic strains)	Escherichia coli DEC2C	University of Maryland	2529293038	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5298052	5600	
2558860195	Bacteria	Finished	Buchnera aphidicola str. G002	Buchnera aphidicola G002	University of Miami	2558860195	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola	651316	607	
2519899585	Bacteria	Permanent Draft	Rhodococcus opacus M213	Rhodococcus opacus M213	University of Illinois, Chicago	2519899585	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus opacus	9194165	8680	
645058789	Bacteria	Permanent Draft	Yersinia rohdei ATCC 43380	Yersinia rohdei ATCC 43380	Naval Medical Research Center	645058789	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia rohdei	4317478	3912	
2529293088	Bacteria	Permanent Draft	Evolutionary Genomics and Population Genetics of Pathogenic Streptococci	Streptococcus agalactiae CCUG 38383	J. Craig Venter Institute (JCVI)	2529293088	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	2009538	1971	
2513237283	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Rothia aeria F0474	J. Craig Venter Institute (JCVI)	2513237283	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia aeria	2584293	2333	
2548876560	Bacteria	Permanent Draft	Sequencing clinical isolates from dental plaque	Streptococcus mutans TCI-110	J. Craig Venter Institute (JCVI)	2548876560	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	1809107	1806	
2524614671	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Pseudomonas resinovorans DSM 21078	DOE Joint Genome Institute (JGI)	2524614671	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas resinovorans	6029378	5662	
651053054	Bacteria	Finished	Neisseria meningitidis WUE 2594	Neisseria meningitidis sv.A WUE 2594	Bielefeld University	651053054	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria meningitidis	2227255	2137	
2547132073	Bacteria	Permanent Draft	Clostridium botulinum V891	Clostridium botulinum V891	National Veterinary Institute (SVA), Sweden	2547132073	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	3138947	3719	
2541047409	Bacteria	Permanent Draft	Comparative phylogenomics of Clostridium difficile.	Clostridioides difficile P49	University of Maryland School of Medicine	2541047409	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	4159373	3858	
